chr	window	dist_mean	r2_ExpG_mean	D_mean	Dprime_mean	r2_mean	dist_min	r2_ExpG_min	D_min	Dprime_min	r2_min	dist_max	r2_ExpG_max	D_max	Dprime_max	r2_max
Mme_chr15	(8.3e+06,8.35e+06]	8950.262470267848	0.027849574442414423	0.005832941845634113	0.7278163189010307	0.09757072184494467	9	0	-0.239178	1.1e-4	0	24378	0.84364	0.22864399999999999	1	0.999904
Mme_chr15	(8.35e+06,8.4e+06]	6845.0661179401095	0.03229712684789083	0.004528696404397033	0.7527059643959495	0.10945277267558347	5	0	-0.249271	7.9e-5	0	17063	0.96537	0.248943	1	0.999931
Mme_chr15	(8.4e+06,8.45e+06]	10103.722838312482	0.035453591775523895	0.003872309128221319	0.7070774927581989	0.10867909305813174	3	0	-0.243552	5.4e-5	0	23215	0.79569	0.24784	1	0.999882
Mme_chr15	(8.45e+06,8.5e+06]	9743.62722513089	0.031582450998642625	0.00422617312390925	0.7240536357572231	0.09775937064184603	11	0	-0.24328	3.7e-5	0	22784	0.557459	0.249802	1	0.999892
Mme_chr15	(8.5e+06,8.55e+06]	7967.822638313888	0.033865401894367084	0.005020300119182035	0.7263137614477481	0.10388302540459164	7	0	-0.244205	4.5e-5	0	19222	0.838809	0.245349	1	0.999922
Mme_chr15	(8.55e+06,8.6e+06]	10877.092314901593	0.03270382312345574	0.003487732938570333	0.7236873863849366	0.10355242361761949	8	0	-0.249613	9e-6	0	27876	0.574123	0.243393	1	0.999883
Mme_chr15	(8.6e+06,8.65e+06]	7619.069208454206	0.033773553221333165	0.004880764098313622	0.7351459209091779	0.10196448637189583	4	0	-0.244721	7.1e-5	0	20559	0.804081	0.249722	1	0.999891
Mme_chr15	(8.65e+06,8.7e+06]	7633.87166632662	0.03424020283307587	0.005388808388469498	0.7595308769127634	0.11000195193680959	6	0	-0.249258	2e-6	0	19065	0.639087	0.248071	1	0.99987
Mme_chr15	(8.7e+06,8.75e+06]	12648.49769234216	0.03365381323654613	0.004582579423757674	0.7615355213066273	0.10329935564816059	6	0	-0.238853	3.5e-5	0	39854	0.666964	0.233454	1	0.999885
Mme_chr15	(8.75e+06,8.8e+06]	10576.24452363982	0.041377744404846754	0.0035775631266334045	0.7494911564742219	0.12696543031598956	11	0	-0.2495	1.18e-4	0	40374	0.748138	0.249264	1	0.999937
Mme_chr15	(8.8e+06,8.85e+06]	8900.064555117131	0.03127694116810636	0.005491176673420781	0.7500498652020903	0.1026514243716896	9	0	-0.238776	1.2e-5	0	20393	0.631624	0.246399	1	0.999868
Mme_chr15	(8.85e+06,8.9e+06]	10677.567162303665	0.028214576167539265	0.004980956858638743	0.7380491313089005	0.08787892904712041	6	0	-0.237206	7.6e-5	0	23212	0.789474	0.248774	1	0.999901
Mme_chr15	(8.9e+06,8.95e+06]	8315.031059983567	0.029204601479046837	0.00454946892358258	0.7261203091536566	0.09026902307313064	9	0	-0.240248	5.9e-5	0	18548	0.750661	0.231745	1	0.999856
Mme_chr15	(8.95e+06,9e+06]	8075.297507637884	0.028856979900305516	0.005428076539636597	0.7186038231226886	0.09028705939861714	4	0	-0.246425	1.56e-4	0	18253	0.482417	0.232911	1	0.999887
Mme_chr15	(9e+06,9.05e+06]	8679.767116715784	0.029558463676238777	0.005131839592899733	0.7292886022548146	0.0916567383318484	4	0	-0.224949	2.8e-5	0	22017	0.707229	0.248813	1	0.999895
Mme_chr15	(9.05e+06,9.1e+06]	8276.229400348673	0.030639969573369296	0.004779327456333673	0.7370278660570376	0.0895261027926713	9	0	-0.239615	2.3e-5	0	21807	0.681111	0.246707	1	0.99988
Mme_chr15	(9.1e+06,9.15e+06]	6988.0526198687285	0.03242292807876293	0.004883639893202804	0.7598280657192124	0.10125732895761486	5	0	-0.246892	5.1e-5	0	17076	0.676057	0.241552	1	0.999923
Mme_chr15	(9.15e+06,9.2e+06]	7503.008031528976	0.03360990392022214	0.006429026244289851	0.759921247633834	0.1099256622577852	5	0	-0.248092	1.3e-5	0	17381	0.875713	0.249694	1	0.999939
Mme_chr15	(9.2e+06,9.25e+06]	8896.802098739348	0.028709306606099022	0.0049118631945911685	0.7349078622086063	0.0921476676526516	7	0	-0.228132	1.4e-5	0	21755	0.678589	0.236665	1	0.999926
Mme_chr15	(9.25e+06,9.3e+06]	9467.807359630155	0.02881288576541645	0.0056128453135485794	0.7415566974125718	0.10263699675639401	6	0	-0.240316	1.2e-5	0	20654	0.679405	0.244913	1	0.999752
Mme_chr15	(9.3e+06,9.35e+06]	9942.536348002814	0.02897228488235754	0.005770072500586258	0.7577882332134761	0.1037488240053154	4	0	-0.233998	1.3e-5	0	26631	0.558229	0.242628	1	0.999874
Mme_chr15	(9.35e+06,9.4e+06]	6877.411045956635	0.033774196481658254	0.004742863084685667	0.7657883212873312	0.10429581538251739	4	0	-0.248303	5.7e-5	0	16348	0.879439	0.248298	1	0.99988
Mme_chr15	(9.4e+06,9.45e+06]	8477.308655616944	0.02817883241252302	0.004916327038339193	0.7472120450694794	0.09662739182990122	3	0	-0.249319	1e-5	0	20426	0.914597	0.234695	1	0.999865
Mme_chr15	(9.45e+06,9.5e+06]	9397.792260768683	0.029469199318887765	0.005060152239811384	0.7343129497773286	0.0968808123947457	3	0	-0.2452	1.1e-5	0	20725	0.521501	0.247265	1	0.999919
Mme_chr15	(9.5e+06,9.55e+06]	10595.716899892357	0.02838636159642295	0.005229674091247826	0.7363161018878861	0.09411429800447131	10	0	-0.225108	6e-5	0	25146	0.571875	0.245505	1	0.999896
Mme_chr15	(9.55e+06,9.6e+06]	7656.440475449624	0.029636012166282904	0.005677252224780634	0.746299020474205	0.09621155547949468	5	0	-0.213704	6e-6	0	19143	0.716997	0.24448	1	0.999909
Mme_chr15	(9.6e+06,9.65e+06]	7748.833162310618	0.031159619424156456	0.005278327609102433	0.7314099444679182	0.09935599354137743	6	0	-0.216018	3.6e-5	0	18965	0.761757	0.248173	1	0.999869
Mme_chr15	(9.65e+06,9.7e+06]	8025.845742785892	0.03385210004210253	0.006524380639310814	0.7642774092690352	0.10488936269715322	9	0	-0.215256	1.4e-5	0	20495	0.629239	0.230305	1	0.999902
Mme_chr15	(9.7e+06,9.75e+06]	10318.056836135305	0.030643678063601378	0.005706183147660523	0.7478637671865506	0.10200828997366822	16	0	-0.20478	8.1e-5	0	25202	0.528205	0.22886600000000001	1	0.999864
Mme_chr15	(9.75e+06,9.8e+06]	9256.480801396263	0.028890906406806777	0.00679372558359392	0.7523986628608829	0.0986371414078976	5	0	-0.22817	7.1e-5	0	22497	0.803922	0.232503	1	0.999869
Mme_chr15	(9.8e+06,9.85e+06]	7610.005244222209	0.03280788377340082	0.005709550125007622	0.7523290558265748	0.10358339938410879	4	0	-0.246693	2e-6	0	22554	0.882218	0.242856	1	0.999928
Mme_chr15	(9.85e+06,9.9e+06]	6408.068214474779	0.03120638110363256	0.005729529103330056	0.7700205285739494	0.10206132987975497	13	0	-0.220346	6e-6	0	14909	0.70981	0.239896	1	0.999899
Mme_chr15	(9.9e+06,9.95e+06]	6736.718184491192	0.02950403132768437	0.005446136911603539	0.7544566511186549	0.09624515484750475	4	0	-0.246194	3.5e-5	0	15512	0.533253	0.249949	1	0.999869
Mme_chr15	(9.95e+06,1e+07]	7437.188246043208	0.030014076542191046	0.004998656488549618	0.7646248290253176	0.10125837495947419	5	0	-0.249257	2.55e-4	0	17697	0.809504	0.244851	1	0.999896
Mme_chr15	(1e+07,1.005e+07]	10254.951496763753	0.029471765655339807	0.005360600849514563	0.7424565137135922	0.09636296949838187	6	0	-0.248249	2.94e-4	0	32223	0.76737	0.246317	1	0.999919
Mme_chr15	(1.005e+07,1.01e+07]	9407.721760735742	0.03130274656975451	0.0055065849959207895	0.7460979745605577	0.09958460020025217	12	0	-0.23927	6e-6	0	24320	0.732609	0.249733	1	0.999868
Mme_chr15	(1.01e+07,1.015e+07]	6737.3937516760525	0.03159707999463663	0.00557706017699115	0.7504821070260124	0.10767130469294717	9	0	-0.249831	7.2e-5	0	17245	0.814462	0.248506	1	0.999898
Mme_chr15	(1.015e+07,1.02e+07]	6422.312774658978	0.029849736530596693	0.0051421200751898795	0.7662752998196459	0.1001631838849798	13	0	-0.240497	1.8e-5	0	16323	0.743882	0.249944	1	0.999837
Mme_chr15	(1.02e+07,1.025e+07]	6396.0056933712895	0.03015001804595364	0.005370225116917446	0.725520189202928	0.0945327527450183	4	0	-0.236656	7e-6	0	15680	0.809385	0.24596	1	0.999802
Mme_chr15	(1.025e+07,1.03e+07]	7613.11201758083	0.02890966617496538	0.004994810735143597	0.71766760434102	0.08930544409657415	7	0	-0.219923	5e-6	0	17997	0.725446	0.242469	1	0.999892
Mme_chr15	(1.03e+07,1.035e+07]	8529.763599663584	0.028292416248948696	0.004551312767031118	0.7322577825063078	0.08368132413793103	3	0	-0.229181	1.11e-4	0	20975	0.876538	0.236319	1	0.999917
Mme_chr15	(1.035e+07,1.04e+07]	6853.650974733174	0.030067439582879548	0.005307149912873012	0.7375648133304291	0.09355354065018515	8	0	-0.23838	1.2e-5	0	15846	0.865902	0.243618	1	0.999902
Mme_chr15	(1.04e+07,1.045e+07]	8170.641713137077	0.03308683880171184	0.005854465244455972	0.7349886821099728	0.10551032969135002	12	0	-0.228482	2.2e-5	0	18773	0.613037	0.249765	1	0.99992
Mme_chr15	(1.045e+07,1.05e+07]	7218.135411329348	0.02972374341019072	0.005229550355821236	0.7674836944207231	0.10314716495872474	3	0	-0.248113	2e-5	0	17188	0.759825	0.245936	1	0.999902
Mme_chr15	(1.05e+07,1.055e+07]	12013.36791748343	0.03752409581816485	0.00559721133202651	0.7491879570148418	0.11747605960048539	3	0	-0.246449	6.9e-5	0	31382	0.635314	0.246181	1	0.999902
Mme_chr15	(1.055e+07,1.06e+07]	9281.791847805893	0.03292596707910675	0.005846004681752313	0.7625480396834243	0.11057968208672389	10	0	-0.241959	2e-6	0	25636	0.783359	0.243406	1	0.999928
Mme_chr15	(1.06e+07,1.065e+07]	7867.8808484887095	0.02723606366850336	0.004800451539956047	0.746794543427716	0.08940349976112368	10	0	-0.241612	1.1e-4	0	21407	0.575275	0.248083	1	0.999842
Mme_chr15	(1.065e+07,1.07e+07]	8444.881675600556	0.029840946760637945	0.004846520150883463	0.7445711190854345	0.08887753120243531	6	0	-0.249738	3.2e-5	0	20254	0.808277	0.238884	1	0.999904
Mme_chr15	(1.07e+07,1.075e+07]	6182.459497036369	0.03254318633070712	0.005401180549796327	0.7297394087372246	0.10408365924335927	4	0	-0.249297	4e-5	0	14851	0.725473	0.245605	1	0.999885
Mme_chr15	(1.075e+07,1.08e+07]	6050.978275595123	0.031611890386104124	0.005388936496032514	0.7409367522740469	0.09622710968647184	9	0	-0.246592	5.1e-5	0	13771	0.759987	0.24577	1	0.999844
Mme_chr15	(1.08e+07,1.085e+07]	6255.443528829498	0.030875393219500124	0.005487807646622123	0.7472727303885177	0.09701364872556298	10	0	-0.247804	1e-6	0	15858	0.655627	0.23934	1	0.999904
Mme_chr15	(1.085e+07,1.09e+07]	7370.445289198199	0.029225873589098776	0.005452715451195976	0.7477674153166852	0.09786632677349552	6	0	-0.242801	1.4e-5	0	20373	0.572855	0.240152	1	0.999887
Mme_chr15	(1.09e+07,1.095e+07]	9172.580566685747	0.030986990984544934	0.00494304722381225	0.7330719261949056	0.102366928663423	4	0	-0.222124	6.6e-5	0	21743	0.723017	0.24975	1	0.999926
Mme_chr15	(1.095e+07,1.1e+07]	8214.111337028171	0.028999165447807694	0.005363132784573509	0.7404507529924901	0.1002075077558784	7	0	-0.238076	1.46e-4	0	24186	0.711036	0.245591	1	0.999907
Mme_chr15	(1.1e+07,1.105e+07]	6714.275343119071	0.027643327142175825	0.004303625695511632	0.758348232791055	0.08972657283662763	6	0	-0.234889	4e-6	0	15723	0.726799	0.238986	1	0.999909
Mme_chr15	(1.105e+07,1.11e+07]	6759.6606891320835	0.029413556642106403	0.0053226434066529415	0.7263394680897172	0.09149145768772347	6	0	-0.230194	7.9e-5	0	15146	0.851441	0.248326	1	0.99992
Mme_chr15	(1.11e+07,1.115e+07]	8648.351265389876	0.02915104695622435	0.0052755407660738714	0.7250786371751026	0.09179605523255814	11	0	-0.233618	1.12e-4	0	18492	0.72992	0.237058	1	0.999941
Mme_chr15	(1.115e+07,1.12e+07]	8279.161911807276	0.03181062130520086	0.004943192467273487	0.7375915533755749	0.0985459834035573	5	0	-0.235741	2.6e-5	0	20057	0.665156	0.249196	1	0.999824
Mme_chr15	(1.12e+07,1.125e+07]	10123.138684339716	0.029016558869252168	0.0038846008018327606	0.7003451660530191	0.08994940688921617	16	0	-0.237343	5e-6	0	29189	0.853716	0.24756	1	0.999858
Mme_chr15	(1.125e+07,1.13e+07]	11658.24721241405	0.03411009612525553	0.00452789527968779	0.7207398219197175	0.10711159803010593	20	0	-0.225586	6e-6	0	32263	0.694644	0.249804	1	0.999893
Mme_chr15	(1.13e+07,1.135e+07]	8106.306505102041	0.03209553619260204	0.004537574170918367	0.7449863119897959	0.10359429933035715	14	0	-0.223878	0	0	21807	0.510019	0.241529	1	0.999923
Mme_chr15	(1.135e+07,1.14e+07]	7981.945003921569	0.031065315356862744	0.004391583309803921	0.7505574087843138	0.09668048156862745	12	0	-0.237823	1.2e-5	0	17893	0.568673	0.241847	1	0.999919
Mme_chr15	(1.14e+07,1.145e+07]	7334.631669635817	0.030490861277415963	0.005386941999357495	0.7352485257731959	0.09609849943050729	6	0	-0.233381	5e-5	0	17783	0.99269	0.246885	1	0.999898
Mme_chr15	(1.145e+07,1.15e+07]	6961.402801135893	0.030529185823385072	0.004508436161120454	0.7348256455846268	0.09625511962725042	7	0	-0.231473	4.1e-5	0	17070	0.835965	0.233054	1	0.999899
Mme_chr15	(1.15e+07,1.155e+07]	6089.847665847666	0.030000344124873537	0.005025260466348702	0.7316895318928555	0.09912024887989594	7	0	-0.244015	7.3e-5	0	14977	0.80577	0.249796	1	0.999915
Mme_chr15	(1.155e+07,1.16e+07]	7638.568970260109	0.03041295134028181	0.004988679127059327	0.7142395845279212	0.09600002423816364	3	0	-0.218514	2.8e-5	0	21518	0.547143	0.249427	1	0.999863
Mme_chr15	(1.16e+07,1.165e+07]	7879.877803795908	0.028597527945526252	0.00494612370594035	0.7316875526250924	0.09200850859625338	6	0	-0.232949	1.03e-4	0	17309	0.823989	0.231964	1	0.999903
Mme_chr15	(1.165e+07,1.17e+07]	8023.471637621814	0.030542673777100595	0.005111161667142812	0.7452402649271498	0.1013848944544964	7	0	-0.241343	3.9e-5	0	19068	0.820954	0.242043	1	0.999872
Mme_chr15	(1.17e+07,1.175e+07]	6866.013441445363	0.029295701159120592	0.00467968483347845	0.7324883829995646	0.10212240936547672	3	0	-0.24739	9.1e-5	0	15650	0.546488	0.240525	1	0.999844
Mme_chr15	(1.175e+07,1.18e+07]	6300.760036130068	0.029749104977920514	0.005165752835206744	0.725362944525291	0.09847201154154958	3	0	-0.243709	2.3e-5	0	14391	0.776458	0.249627	1	0.999904
Mme_chr15	(1.18e+07,1.185e+07]	7052.974633580833	0.029770320489110932	0.005543221452427614	0.7378717098181016	0.09853631748047144	5	0	-0.24864	3e-6	0	17955	0.514033	0.242889	1	0.999799
Mme_chr15	(1.185e+07,1.19e+07]	6675.059886106178	0.03140332404629233	0.005008577215112363	0.7370316379584839	0.10139381011573081	4	0	-0.248254	8.7e-5	0	16515	0.850151	0.249408	1	0.999818
Mme_chr15	(1.2e+07,1.205e+07]	7171.722138617172	0.03271339800183931	0.005857596354819831	0.7390630824763815	0.09710915354067386	8	0	-0.246084	5e-6	0	19488	0.824494	0.240014	1	0.999891
Mme_chr15	(1.205e+07,1.21e+07]	7091.282224854742	0.03282190311389406	0.005557199046652	0.7555176989620354	0.10229513860213234	6	0	-0.227891	5.2e-5	0	16411	0.594648	0.242857	1	0.999905
Mme_chr15	(1.21e+07,1.215e+07]	8994.467113665389	0.0305671199446573	0.005268217716758904	0.7691288732439336	0.09787480771959699	4	0	-0.243974	7e-6	0	24302	0.488349	0.245488	1	0.999884
Mme_chr15	(1.215e+07,1.22e+07]	8033.878927056422	0.03020391952923165	0.004571587471693299	0.7397585591171498	0.09482499748030492	7	0	-0.239952	1.68e-4	0	21173	0.891971	0.243357	1	0.999867
Mme_chr15	(1.22e+07,1.225e+07]	8135.203659354344	0.02860963467126481	0.0049966347989909635	0.721822814733212	0.0909207613756107	14	0	-0.229937	2.35e-4	0	18694	0.506756	0.245811	1	0.999882
Mme_chr15	(1.225e+07,1.23e+07]	7729.9161212645095	0.03267979800568042	0.0048106391084218325	0.7328510027167202	0.09844030313040257	8	0	-0.239924	1.3e-5	0	18167	0.783119	0.249975	1	0.999899
Mme_chr15	(1.23e+07,1.235e+07]	8865.415918927478	0.029702118512262923	0.0055370134065238046	0.7241503737288434	0.09393033421302649	3	0	-0.244756	2.6e-5	0	21678	0.843259	0.249932	1	0.999888
Mme_chr15	(1.235e+07,1.24e+07]	7810.497081441675	0.030892957225362117	0.004512844436208654	0.6976229779795546	0.09691341026591309	12	0	-0.223755	7.3e-5	0	18795	0.787614	0.239879	1	0.99989
Mme_chr15	(1.24e+07,1.245e+07]	8326.521392218026	0.031696949367919884	0.004669069413889345	0.7435116228862256	0.1064200748973896	8	0	-0.249941	4.7e-5	0	19279	0.943192	0.239232	1	0.999913
Mme_chr15	(1.245e+07,1.25e+07]	5880.847404746148	0.030251637538999718	0.0048278891226245626	0.7413481196464026	0.09643892367873688	3	0	-0.246593	4.5e-5	0	15935	0.757342	0.244966	1	0.999828
Mme_chr15	(1.25e+07,1.255e+07]	6922.536334891765	0.031164651920114587	0.005245449666243278	0.7605923620247007	0.09448106256249493	10	0	-0.24646	9e-5	0	18317	0.871006	0.24878	1	0.999956
Mme_chr15	(1.255e+07,1.26e+07]	12958.424181311822	0.033415575818688176	0.005825932344185153	0.7510297581388649	0.09617325905118601	16	0	-0.243213	1.4e-5	0	35794	0.635592	0.246856	1	0.99984
Mme_chr15	(1.26e+07,1.265e+07]	8161.007455666655	0.031150885238476814	0.004587517681078633	0.760852387938543	0.09925977660871686	3	0	-0.243706	3.3e-5	0	35093	0.529667	0.249393	1	0.999906
Mme_chr15	(1.265e+07,1.27e+07]	7476.1686908793645	0.033298709768772625	0.004717622941726031	0.7417326086067967	0.10469169651407217	10	0	-0.245546	8.4e-5	0	16656	0.842833	0.249544	1	0.999929
Mme_chr15	(1.27e+07,1.275e+07]	6219.460955915542	0.03187856091077787	0.004966306610160991	0.7633915565223933	0.10145546140729224	8	0	-0.245766	9.9e-5	0	14998	0.858635	0.249367	1	0.999912
Mme_chr15	(1.275e+07,1.28e+07]	10437.96486376576	0.030196991134607564	0.005062363237088247	0.7441289371695812	0.09693284631964214	7	0	-0.245491	1.2e-5	0	25412	0.848894	0.249984	1	0.999902
Mme_chr15	(1.28e+07,1.285e+07]	8454.136820240406	0.030500205060101475	0.004329906629890694	0.7288389818163244	0.09187097725337964	9	0	-0.242173	4.4e-5	0	25710	0.721796	0.249502	1	0.999875
Mme_chr15	(1.285e+07,1.29e+07]	17360.233218707017	0.02883233885832187	0.005528383975240715	0.7337275992434663	0.0933928984869326	9	0	-0.201051	4.1e-5	0	44741	0.415416	0.242749	1	0.999864
Mme_chr15	(1.29e+07,1.295e+07]	13471.42690767285	0.028616269024030354	0.004899152824620574	0.712430184601602	0.09011281112984823	15	0	-0.222305	1e-6	0	37541	0.592607	0.224756	1	0.999909
Mme_chr15	(1.295e+07,1.3e+07]	6782.907080122852	0.02950794983565925	0.004705599601271621	0.7489719437739102	0.0933467102214559	3	0	-0.223461	3e-6	0	16841	0.711708	0.244167	1	0.999906
Mme_chr15	(1.3e+07,1.305e+07]	7032.51383464894	0.031847234178091675	0.004774101454092231	0.7319727420301897	0.09940430799058302	7	0	-0.245512	1e-6	0	17125	0.789317	0.249734	1	0.99992
Mme_chr15	(1.305e+07,1.31e+07]	6350.717658925154	0.030046922412455386	0.005269013345057674	0.7509457018052036	0.09938220690011897	6	0	-0.228376	5e-6	0	17492	0.941667	0.237797	1	0.999911
Mme_chr15	(1.31e+07,1.315e+07]	7960.224485407066	0.028807085130568358	0.005091781413210446	0.7541936210445469	0.09567796549923195	7	0	-0.247162	3e-6	0	19953	0.662273	0.238291	1	0.9999
Mme_chr15	(1.315e+07,1.32e+07]	6891.48685149602	0.03143022857534999	0.005054629426297008	0.7402315914630799	0.09863675514685699	6	0	-0.24492	6.7e-5	0	18515	0.807093	0.243039	1	0.999861
Mme_chr15	(1.32e+07,1.325e+07]	6810.588667168675	0.02829462099290017	0.00492741055292599	0.7220849727302066	0.09499142625860585	7	0	-0.239357	7.3e-5	0	17937	0.719132	0.245773	1	0.999793
Mme_chr15	(1.325e+07,1.33e+07]	6769.019630454021	0.02847394352221835	0.005171313336372657	0.7540058040440881	0.0922735597361152	6	0	-0.237011	1.1e-5	0	16772	0.676767	0.248633	1	0.999905
Mme_chr15	(1.33e+07,1.335e+07]	7510.463482733285	0.027880484349742836	0.005063953681116826	0.7478401148861131	0.09443292655400441	8	0	-0.248115	2.4e-5	0	17173	0.704897	0.246419	1	0.999842
Mme_chr15	(1.335e+07,1.34e+07]	7386.804488036855	0.029088708158716007	0.004730658671422202	0.7409053835042354	0.09207452394115025	9	0	-0.242668	5.2e-5	0	18431	0.650781	0.246898	1	0.999871
Mme_chr15	(1.34e+07,1.345e+07]	6491.238368470246	0.027682256179250183	0.00576310076331914	0.7469361752518434	0.09667971733824904	9	0	-0.235061	0	0	14961	0.765113	0.240598	1	0.999734
Mme_chr15	(1.345e+07,1.35e+07]	7089.6497193976775	0.03245958362504862	0.004862164749680502	0.7485754268489193	0.10279715355337	5	0	-0.236791	5.3e-5	0	17066	0.822275	0.249969	1	0.999927
Mme_chr15	(1.35e+07,1.355e+07]	7957.936885555836	0.029326823607259894	0.005019645576002017	0.7153051682946812	0.09603879200277288	11	0	-0.235917	5.8e-5	0	18146	0.592282	0.249951	1	0.999853
Mme_chr15	(1.355e+07,1.36e+07]	9643.667391470206	0.03035782421606775	0.0036555628671702143	0.7076867379644465	0.10238799877927825	11	0	-0.228211	9.9e-5	0	22726	0.526335	0.249554	1	0.999842
Mme_chr15	(1.36e+07,1.365e+07]	7512.616213974705	0.03389659832350937	0.004990619946091644	0.7438077394330737	0.09991725387281182	7	0	-0.234701	4.8e-5	0	20399	0.626232	0.249426	1	0.999885
Mme_chr15	(1.365e+07,1.37e+07]	6603.277602523659	0.031104200630914826	0.004308216246056783	0.748046119426919	0.10289103711882229	10	0	-0.234437	8.4e-5	0	16007	0.711368	0.249961	1	0.999851
Mme_chr15	(1.37e+07,1.375e+07]	6128.146198399843	0.02964333031463211	0.005845525376724095	0.7551927884945762	0.10249130059392333	3	0	-0.232666	7e-6	0	16695	0.813485	0.241117	1	0.999883
Mme_chr15	(1.375e+07,1.38e+07]	7324.202279447651	0.03182744139178365	0.005939131742887491	0.7576616353745012	0.09681271087761606	3	0	-0.226548	3e-6	0	18116	0.676096	0.248654	1	0.999903
Mme_chr15	(1.38e+07,1.385e+07]	8291.758301005983	0.030100570287329872	0.004902134854362548	0.7212040990860674	0.08427350647642844	14	0	-0.238712	5.5e-5	0	17824	0.709597	0.238385	1	0.999838
Mme_chr15	(1.385e+07,1.39e+07]	7612.880177648872	0.03111941590380374	0.0049189683676244	0.7327476711683133	0.09289238303272002	6	0	-0.248283	3.8e-5	0	16880	0.770873	0.245513	1	0.999943
Mme_chr15	(1.39e+07,1.395e+07]	7761.602231168751	0.03096151805525677	0.005340257567841667	0.723434800823627	0.090889118319555	7	0	-0.217931	4.8e-5	0	17742	0.784919	0.227425	1	0.999895
Mme_chr15	(1.395e+07,1.4e+07]	9941.377681898412	0.03560541231614042	0.004772687311237498	0.7345936070994312	0.10484700282408316	8	0	-0.231779	9.3e-5	0	23703	0.601255	0.24763	1	0.999888
Mme_chr15	(1.4e+07,1.405e+07]	12457.252724265421	0.04497252077252384	0.00390954100992411	0.744932013280794	0.15049469692547188	8	0	-0.236019	7e-6	0	26956	0.596934	0.249456	1	0.999861
Mme_chr15	(1.405e+07,1.41e+07]	11918.250891456282	0.03618555213236343	0.004996263871059763	0.7593913086578234	0.10843203194979319	3	0	-0.199912	5e-5	0	25754	0.603836	0.249974	1	0.99991
Mme_chr15	(1.41e+07,1.415e+07]	8479.64605400316	0.03467589303608057	0.005449527825414439	0.7807545633007162	0.10419136796798817	7	0	-0.245435	3e-5	0	24012	0.925384	0.249072	1	0.999925
Mme_chr15	(1.415e+07,1.42e+07]	7130.322312870835	0.02950888635326335	0.005521183877225011	0.7389429689354177	0.0907803740871748	8	0	-0.236529	1.04e-4	0	16592	0.70433	0.245707	1	0.99982
Mme_chr15	(1.42e+07,1.425e+07]	7383.414192614047	0.02917643568428675	0.004711662766111514	0.7321046214916727	0.0859486523968139	3	0	-0.232286	4.1e-5	0	18056	0.63166	0.233313	1	0.999938
Mme_chr15	(1.425e+07,1.43e+07]	7423.9941913607545	0.029782854725047915	0.005114648474126493	0.7393314226153619	0.08903601742591774	8	0	-0.208131	3.1e-5	0	16770	0.69053	0.234376	1	0.999878
Mme_chr15	(1.43e+07,1.435e+07]	9429.845327085426	0.026786861095615306	0.004880752315073078	0.7541945194317379	0.08924707620216446	7	0	-0.245667	1e-4	0	24566	0.769546	0.23664	1	0.99984
Mme_chr15	(1.435e+07,1.44e+07]	7477.616602086438	0.02919068131147541	0.004829023725782414	0.7299008356184798	0.09489586518628912	16	0	-0.231572	2.9e-5	0	17511	0.745454	0.248122	1	0.999892
Mme_chr15	(1.44e+07,1.445e+07]	7148.853340202645	0.02795161606273971	0.004656472036178373	0.7209902002118037	0.09206473870856946	3	0	-0.244677	3.6e-5	0	17767	0.517375	0.248922	1	0.999866
Mme_chr15	(1.445e+07,1.45e+07]	7630.55253705213	0.029861918138187088	0.004792476742431102	0.725018614959703	0.09519519067886142	8	0	-0.249156	1.28e-4	0	16754	0.7475	0.245991	1	0.999911
Mme_chr15	(1.45e+07,1.455e+07]	7846.60414504513	0.027003978331289116	0.004718631223071359	0.742106702047363	0.089407744472749	5	0	-0.245682	7.2e-5	0	17681	0.579717	0.226173	1	0.999809
Mme_chr15	(1.455e+07,1.46e+07]	11652.31973701865	0.02701385205062838	0.005526531419115345	0.7569770613175902	0.0983005511874413	9	0	-0.248728	5.5e-5	0	28981	0.624194	0.245149	1	0.999918
Mme_chr15	(1.46e+07,1.465e+07]	7582.529363963119	0.028661767682450382	0.0052322525707141744	0.7583587858415377	0.09916200256290045	10	0	-0.238931	3e-6	0	24774	0.753536	0.244278	1	0.999941
Mme_chr15	(1.465e+07,1.47e+07]	8826.700421367404	0.02961240804675819	0.005543000679624847	0.740981668818812	0.09808001746635857	8	0	-0.214033	8.5e-5	0	24088	0.698484	0.22869	1	0.999877
Mme_chr15	(1.47e+07,1.475e+07]	7205.6547612239065	0.027826890935087216	0.005042731884472405	0.7615422175865028	0.09673549802688018	12	0	-0.223251	3e-6	0	17566	0.610327	0.246734	1	0.999829
Mme_chr15	(1.475e+07,1.48e+07]	6716.684669479606	0.02907657279120317	0.006467458355708989	0.7461809160465414	0.09560796279248178	6	0	-0.223056	1.2e-5	0	18075	0.759809	0.240794	1	0.999859
Mme_chr15	(1.48e+07,1.485e+07]	7365.188061135634	0.027587719785004353	0.004962735969732457	0.7453998997988169	0.09087283731195388	9	0	-0.246266	1.6e-5	0	18607	0.799	0.246226	1	0.999833
Mme_chr15	(1.485e+07,1.49e+07]	6845.431778265642	0.02832153364434687	0.006083585675082327	0.7265032381997805	0.09322425762897914	3	0	-0.235844	3.1e-5	0	17155	0.607117	0.240394	1	0.999941
