chromosome	col1	col2	afdGANY	afdNYNS	afdNSQU	fstNSQU	fstNYNS	fstGANY	MAQU_pi2	MBNS_pi2	PANY_pi2	JIGA_pi2	LDmaqu	LDmbns	LDpany	LDjiga	GANYdxy	NYNSdxy	NSQUdxy	tajJIGA	tajPANY	tajMBNS	tajMAQU	avgrr	avgrrNY	avgrrF1	gc	exond	in_telo	in_centro	in_inv	midpoint	regions	group
9	4050000	4100000	0.0612115979020979	0.10485176923076923	0.07574074475524475	0.1078702146009262	0.09119940695763322	0.02649607348373595	0.00191959344612791	0.00192085447084055	0.00305022303275506	0.00289393371846795	0.5199822143126177	0.3773535434019067	0.35492139894106817	0.3951247588605499	0.00160477222761666	0.00151321025563058	0.00111233434662332	-2.493106	-2.262346	-1.642329	-1.262043	NA	NA	NA	0.41998	0.01972	no	centromere	no	4075000	centromere	centromere
9	4100000	4150000	0.06272327666666666	0.13966233333333333	0.13585861000000002	0.23240583623006775	0.153844233307762	0.0206189948248189	0.0028799093126204	0.003071948299651	0.00386524972508451	0.00396322484193351	0.35435670149253734	0.1974103377012355	0.1575483636176773	0.1584816991755006	0.00212610043790581	0.00214697042787377	0.00204359423204075	-2.162068	-2.055714	-1.060352	-0.620211	NA	NA	NA	0.41692	0.0602	no	centromere	no	4125000	centromere	centromere
9	4150000	4200000	0.06299190256410256	0.19409270512820512	0.1901928512820513	0.22022264888784848	0.19629519125983969	0.01440559301719672	0.00432331473690628	0.0036256066969353	0.0051752243104463	0.00509871892718743	0.3372077265866873	0.3021984082125604	0.20498989393425956	0.24331248778664008	0.00347918008056008	0.00368275832123606	0.00348857258895456	-1.779027	-1.644396	-0.808908	0.307219	0	NA	0	0.43576	0.2322	no	centromere	no	4175000	centromere	centromere
9	4200000	4250000	0.0630911692607004	0.12008157976653697	0.1675023832684825	0.20403040027822175	0.11161153938382402	0.01330726739824766	0.0049140608635969	0.00363686493144599	0.00538069996568498	0.00570857752985797	0.23212165247466873	0.15140039883040934	0.14002293351468115	0.18813068277327455	0.00412295072500177	0.00373818880320086	0.00408447689568033	-1.71258	-1.66211	-0.850333	0.62029	0	0	0	0.43434	0.1214	no	centromere	no	4225000	centromere	centromere
9	4250000	4300000	0.05104037222222223	0.08229007222222223	0.13209774074074074	0.25748548602212806	0.13267321855631728	0.01468575893650037	0.00463147589081399	0.00294846828722538	0.00491208222073197	0.00559414789119244	0.2109230071955072	0.17861131814038286	0.1575646544469238	0.18484865822992852	0.00356774431625949	0.00283087132810621	0.00349923225128558	-1.919928	-1.957755	-1.348426	0.087595	NA	NA	0	0.46048	0.21984	no	centromere	no	4275000	centromere	centromere
9	4300000	4350000	0.06022943111111111	0.15365996222222222	0.2031925088888889	0.2823079665361858	0.1611116748391863	0.01815008800262879	0.00676690897789764	0.00638241126161235	0.00763870880903231	0.00785116708450081	0.2148513807916539	0.195339483326068	0.1393387679829592	0.14290517330305733	0.00611931132759618	0.00651508532743919	0.0073085298652653	-1.331271	-1.217344	0.075405	0.549816	0.10333333333333332	NA	0	0.46164	0.08772	no	centromere	no	4325000	centromere	centromere
9	4350000	4400000	0.06099916082474227	0.11994927216494844	0.13761491134020618	0.16307790997463725	0.10804538936503992	0.01580387529935724	0.0071146693758193	0.0058475989280029	0.00859342098161239	0.00804379704284852	0.15849888543729804	0.1838971130952381	0.12363501559273762	0.12770371721541296	0.00647320761121595	0.00642609097917782	0.00634449703480724	-1.364611	-1.130371	-0.284918	0.555954	0.21	0	0	0.4728	0	no	centromere	no	4375000	centromere	centromere
9	4400000	4450000	0.0421425642701525	0.09641288235294118	0.08311020479302833	0.13725096360403533	0.11174961397673532	0.01415884764888486	0.00260707986	0.00291826644	0.00415603630977401	0.00406934202	0.1669216422451994	0.17246320595939751	0.09991841871921182	0.13937663952313598	0.00251903710603401	0.00243653227607504	0.0017823015763343	-2.215653	-2.063222	-1.274917	-0.855711	0.3	NA	NA	0.4427	0.32844	no	centromere	no	4425000	centromere	centromere
9	4450000	4500000	0.04901726447574335	0.06435544757433491	0.08570446791862285	0.12743000788197048	0.06971489905402262	0.02727162372639095	0.00398627955518912	0.00297592092124335	0.00451543428399277	0.00344336238642759	0.25286727615131577	0.16796627602789133	0.1808237277381789	0.12612211719418306	0.00232654724571412	0.00241328491094347	0.00262280701767544	-2.505344	-2.103582	-1.377954	-0.332509	NA	NA	NA	0.45132	0.18538	no	centromere	no	4475000	centromere	centromere
9	4500000	4550000	0.05266002222222223	0.06482878222222223	0.07034865333333334	0.11042632436870252	0.06048208003881759	0.03169821583319263	0.00226345033032059	0.00274098652967113	0.00372738680046938	0.00315647363942132	0.1544507932618683	0.11711945104333868	0.1398250413140866	0.13640988311688312	0.00170472359128067	0.00184096560906983	0.00150615229961131	-2.547581	-2.323844	-1.361363	-1.061281	0.44333333333333336	NA	0	0.2271	0.13496	no	centromere	no	4525000	centromere	centromere
9	4550000	4600000	0.04932268275862069	0.06439240689655172	0.07315200344827587	0.12343305780269076	0.05504597365732618	0.02331545488698719	0.0023311809936264	0.00427978019948282	0.00481871864379018	0.00426103932515587	0.1385447363253857	0.20194998305882353	0.11890936222509704	0.13680043112244897	0.00278300842926015	0.00335091395213304	0.00256944277442319	-2.24513	-2.139952	-0.747048	-1.152568	0.56	NA	0	0.23024	0.135	no	centromere	no	4575000	centromere	centromere
9	4600000	4650000	0.05503470355191257	0.05696157923497268	0.04647391666666667	0.07253600173209815	0.05083368147813988	0.02731492171593866	0.0060998764979757	0.00567425470476344	0.00677234631999677	0.00749763669464953	0.1560754517298188	0.14184344210320946	0.14481995926559132	0.13749195902185996	0.00556301692202007	0.00489303432268044	0.00475192706626204	-1.640313	-1.702922	-0.667957	-0.047024	0.65	0	0	0.44618	0.22262	no	centromere	no	4625000	centromere	centromere
9	4650000	4700000	0.06547213114754098	0.07404286736214606	0.11908656482861402	0.15341915387542823	0.05618037165636856	0.03013852159164489	0.01126343746574091	0.0108949532576292	0.01180353113119493	0.01200235001931423	0.16248176760997973	0.15448495355191258	0.11552061362273	0.12684705524195758	0.01035929640362834	0.01007919009836258	0.0110504530337168	-1.020003	-0.865773	0.417056	0.957149	NA	NA	NA	0.402	0.03254	no	centromere	no	4675000	centromere	centromere
9	4700000	4750000	0.05623189947780679	0.10033201566579636	0.10202196866840732	0.12056572638553856	0.09820491824919292	0.01687684730419091	0.01224577670202269	0.01314934814007077	0.01399064339989759	0.01431790345053684	0.14933701176238665	0.14555627966823836	0.11579122701268552	0.10831260591471802	0.01255407724631703	0.01343244465681298	0.01298524955040724	-0.78621	-0.709082	0.693478	0.987202	0.7233333333333333	NA	0	0.46312	0	no	centromere	no	4725000	centromere	centromere
9	4750000	4800000	0.05454684105960265	0.07376896854304636	0.0933213476821192	0.1099611257082742	0.06008342021197195	0.01942905821645643	0.01202274206740939	0.01277836353401446	0.01301130345156851	0.01314200278473179	0.15083802275783595	0.15353777481456787	0.10495665167940288	0.10864746586450431	0.01145383900101282	0.01172430710615841	0.01245782088174631	-1.06918	-0.899605	0.523196	1.010744	0.78	0.47	NA	0.38246	0.05508	no	centromere	no	4775000	centromere	centromere
9	4800000	4850000	0.0668123816254417	0.11806713250883392	0.1453151007067138	0.21311226634281075	0.15291723234508295	0.02788227727039569	0.01427784758012376	0.01258573394283069	0.01414688967233513	0.01597579193829767	0.14516617734381904	0.1980395323920936	0.11906312639405205	0.10768142865713974	0.01410569128292323	0.01426467914830983	0.01506972825118341	-0.769685	-0.681016	0.664214	0.999564	0.885	0.68	0	0.41112	0.17996	no	centromere	no	4825000	centromere	centromere
9	4850000	4900000	0.04774461859838275	0.0994098180592992	0.11122446900269542	0.18574153250456943	0.1554465408718662	0.01412940334194028	0.01291808282222027	0.00973769659232671	0.01422013982015016	0.01418580862657563	0.13487946309675591	0.14854287247487827	0.09951981562779268	0.10174147212407927	0.01279141351147332	0.01293280849507944	0.0126743242121477	-0.86023	-0.726604	-0.012486	0.991764	0.9575	0.88	0	0.43398	0.15674	no	centromere	no	4875000	centromere	centromere
9	4900000	4950000	0.06419002662229617	0.09722388519134775	0.08944268552412646	0.15316090596161341	0.08313263340338194	0.02131401331042937	0.00503377543517954	0.00626507083192506	0.0088444949053146	0.00884663189468826	0.2423612697469747	0.1846969052292163	0.10955118487003922	0.11741885862457722	0.00688608498513644	0.0062268836133244	0.00469649094794273	-1.39398	-1.229669	-0.05539	-0.085108	NA	1.15	NA	0.42486	0.05212	no	centromere	no	4925000	centromere	centromere
9	4950000	5000000	0.06905458314350797	0.0988421207289294	0.12609580182232347	0.1952067017179255	0.08268229801438398	0.03458597063096433	0.00869764116881165	0.00979093350645459	0.0124889899992592	0.01232910280258243	0.22221389577943676	0.16262029054595398	0.09877270452187945	0.10548647281620116	0.01126906670971076	0.01096514443726905	0.01021883230878314	-0.929469	-0.777276	0.517721	0.570374	1.14	1.22	0	0.4253	0.07656	no	centromere	no	4975000	centromere	centromere
9	5000000	5050000	0.07525386696230599	0.14137050997782705	0.13419216407982262	0.2412007194002631	0.17736581381538735	0.03544776978803506	0.00983787948598035	0.01165750932684509	0.01406103762424538	0.0130734912359185	0.17498912549810597	0.21111606844572056	0.09437739178742696	0.1088368480944882	0.0127835355875201	0.01468448077546884	0.01343143739979013	-0.975903	-0.799154	0.497146	0.463361	1.225	1.32	0.02	0.41568	0	no	centromere	no	5025000	centromere	centromere
9	5050000	5100000	0.07981251527777779	0.07390630833333334	0.11885106527777778	0.18659637265541465	0.05789588037844705	0.04273042528188227	0.00707425564283134	0.00812299259925767	0.0091169834282755	0.00940653489314747	0.17008584424405668	0.12748626469359747	0.09108598251381742	0.1029451637092158	0.00804498465421584	0.00760825484527131	0.00789026211121475	-1.272805	-1.242814	0.037464	0.484749	1.335	1.48	0.16	0.42992	0.21776	no	centromere	no	5075000	centromere	centromere
9	5100000	5150000	0.05817985022026432	0.08452735829662261	0.11494253597650514	0.1551753244201147	0.06380995462336818	0.02665954998490185	0.0113540213091026	0.01530393404106159	0.01530847964082682	0.01498780968404932	0.14331182352941177	0.1318833721923442	0.09987768202207746	0.11329833868068662	0.013769296669223441	0.01471942046386083	0.01505541417059606	-0.90661	-0.828969	0.687312	0.917012	NA	1.595	0.24	0.50524	0.2146	no	centromere	no	5125000	centromere	centromere
9	5150000	5200000	0.05033111651299245	0.09092078290025148	0.12365480888516346	0.18038671016313895	0.09102337035278486	0.0166212648818994	0.01533643164602621	0.01462836142768441	0.01750448600712655	0.01722337722740559	0.13740276885098743	0.12652126064972824	0.09071162526980445	0.09346083937554206	0.01620371733927148	0.01627288695269291	0.01688772489287719	-0.841026	-0.692286	0.449401	1.254053	1.45	1.66	0.298	0.45548	0.0672	no	centromere	no	5175000	centromere	centromere
9	5200000	5250000	0.04670621862348178	0.07489670931174089	0.09601691902834009	0.11637378004031564	0.0551215013909695	0.01593751482502357	0.0160124127595717	0.01737412550123537	0.01865037077016373	0.0181061960375602	0.13359047043260305	0.11766325337977653	0.09128100954653938	0.09765186736928988	0.01729926029075341	0.01779684251885751	0.01769687029293462	-0.785108	-0.674448	0.67770300000000006	1.011682	1.58	1.69	0.3425	0.4483	0	no	no	no	5225000	rest	rest
9	5250000	5300000	0.05227101433121019	0.07345147850318472	0.09576132643312102	0.12779277210461557	0.06642318400815055	0.01842332523040151	0.01752381261789551	0.01782147553619988	0.01927426977450397	0.01953647471151485	0.12936722634000747	0.12774259492451012	0.0928973966395567	0.09791036919372638	0.01832886205272277	0.01833069594212305	0.01897583025751219	-0.702002	-0.600139	0.693517	1.065728	NA	NA	NA	0.42826	0	no	no	no	5275000	rest	rest
9	5300000	5350000	0.05458981504702194	0.07231542868338559	0.10886397648902822	0.15512609073476324	0.06517762641639019	0.01955670834802723	0.01851674790917538	0.01727528706955714	0.01968160451795078	0.02020744780153287	0.1218900937786823	0.13115009949190595	0.09519702264161556	0.0963794471451502	0.01891303842637844	0.01818276370339481	0.02010568702343843	-0.739173	-0.624021	0.54938	1.008511	1.745	1.68	0.5066666666666667	0.41076	0	no	no	no	5325000	rest	rest
9	5350000	5400000	0.05058164925373135	0.06883221119402985	0.07612716791044777	0.10127145088457848	0.06022077793756367	0.01684795020052999	0.0180623625020061	0.01778757889663205	0.02035435206952482	0.02074970211657179	0.1231794427435973	0.13027218742928484	0.0904093927270794	0.09896218611535226	0.01954420362495814	0.01918920089939634	0.01904034686321093	-0.775922	-0.685268	0.714658	1.111065	NA	1.68	0.61	0.41888	0	no	no	no	5375000	rest	rest
9	5400000	5450000	0.0484446	0.05985692897196262	0.08363595420560749	0.11315120276989304	0.04216950752556264	0.01588879586208414	0.01552746272249191	0.01854706241043134	0.01987892121040838	0.0199694073924378	0.12552545434040477	0.11704894599406528	0.08962975419754413	0.09893938081065204	0.0186610019383225	0.01839328285092374	0.01794377132462942	-0.781925	-0.702557	0.516533	0.820535	1.92	1.68	0.7	0.43436	0.00846	no	no	no	5425000	rest	rest
9	5450000	5500000	0.05047683631921824	0.06068603745928339	0.08502109364820848	0.0984010766751614	0.04364075999680704	0.01658492106186913	0.01407545042101042	0.01436388622238261	0.01591829157230183	0.01587825120240481	0.12148886180758016	0.12563214542907758	0.09692379886153664	0.0994158010728958	0.01465778616489736	0.01452677675551615	0.01434704367015031	-1.030554	-0.938425	0.337937	0.604554	2.04	1.71	0.78	0.43222	0.09116	no	no	no	5475000	rest	rest
9	5500000	5550000	0.04898977677419355	0.06538489161290323	0.09047832258064516	0.1067988946053394	0.04981435165373813	0.01483196493511164	0.0206707977056403	0.0190591899664716	0.02158414419311839	0.02197874895562714	0.12749261867748113	0.127140477356377	0.09744851017556432	0.09816772075572826	0.02049119387141041	0.01959184801165989	0.02094026471603534	-0.694699	-0.621288	0.602759	1.109815	2.13	1.77	NA	0.43864	0.08874	no	no	no	5525000	rest	rest
9	5550000	5600000	0.04741656777108434	0.08889581099397591	0.11120049623493976	0.16981486426260026	0.09957451917674424	0.01558614067127229	0.01792247145259449	0.01647893330662928	0.02018177101710171	0.01950093114	0.12895479381401723	0.12945763355699172	0.0903916174233635	0.09760483295992034	0.01854357457958205	0.01873473667245363	0.01915976397973933	-0.8973	-0.784029	0.523254	0.836382	2.21	NA	NA	0.46624	0.04668	no	no	no	5575000	rest	rest
9	5600000	5650000	0.04544662463976945	0.08557665273775217	0.08537149279538905	0.10911404808534451	0.08339692733728345	0.01246283139052691	0.01711529567499948	0.01788748032739804	0.02006890541426055	0.0201210208358968	0.14333994004233389	0.12396035077505276	0.08234773195720958	0.09173240294277615	0.0188905152073473	0.01917253219634449	0.01844148527249062	-0.859245	-0.832137	0.769724	1.060298	2.3600000000000003	1.81	NA	0.43474	0	no	no	no	5625000	rest	rest
9	5650000	5700000	0.04454074174757282	0.08462627475728156	0.0894023072815534	0.11862933529444047	0.08710800968184845	0.01308004582702824	0.01371148670025896	0.01396354072493811	0.01577658497079662	0.0162441572658513	0.15547724473990815	0.14162154818599276	0.08262898089186077	0.08992675468658808	0.01501235100443073	0.01533162143785366	0.01485124982264411	-1.093927	-1.05243	0.62569	0.957311	2.49	1.835	1.11	0.41022	0.0611	no	no	no	5675000	rest	rest
9	5700000	5750000	0.04927167092924126	0.07688279965899403	0.0941821832907076	0.13273442738407515	0.07024503683961988	0.01460627009637334	0.0164801613369177	0.01724624702351175	0.01944906296	0.01916415829412354	0.1289565624573737	0.13003973789473683	0.09145630630723062	0.10007274022279453	0.0180527489811241	0.01827547727050901	0.01814591936928456	-0.849958	-0.710125	0.586711	1.05612	2.5625	NA	NA	0.44756	0.16372	no	no	no	5725000	rest	rest
9	5750000	5800000	0.05304714085603113	0.07544124046692607	0.10822602023346305	0.16039126193398748	0.06062530763346235	0.01693876873664148	0.01281031795866416	0.0130474478746572	0.01552332757508567	0.01547760253563209	0.1673480189282858	0.15242595527426162	0.0919101582276725	0.09721024354037268	0.01458618579432438	0.01411222168508064	0.01426369036940354	-0.915976	-0.850587	0.613319	1.049111	2.635	1.885	NA	0.44946	0.1889	no	no	no	5775000	rest	rest
9	5800000	5850000	0.05535458947368421	0.08089632039473685	0.09586971973684212	0.11956108804749718	0.069962762610049	0.02430427088199186	0.01178387735754715	0.0110111747	0.01270691381827636	0.0132334627	0.11896724469520882	0.13884331029338637	0.08427048314606742	0.08603891307000153	0.01193922376473664	0.01174165363531036	0.0118675615975319	-1.203792	-1.061566	0.647595	0.769834	2.78	NA	NA	0.43322	0.20012	no	no	no	5825000	rest	rest
9	5850000	5900000	0.04721402959309494	0.07600986621454994	0.10723425770653516	0.1595152577184984	0.06372680307461435	0.01505433106785786	0.00826928029422375	0.00942305835671342	0.01030502604041376	0.01032404629258517	0.11148994167197888	0.11778753118132908	0.0687297582469221	0.08108792061808281	0.00947017325355976	0.00959381439570688	0.00963546125171352	-1.542204	-1.3527420000000001	0.149142	0.398372	2.88	NA	NA	0.43152	0.00112	no	no	no	5875000	rest	rest
9	5900000	5950000	0.04534961566966649	0.08405295129698254	0.10216322233986236	0.15541292613435842	0.08917761628660395	0.01377107115758869	0.00933386918767507	0.00932905714285714	0.01115267138855542	0.01123683809523809	0.14134114462361425	0.1394292233195051	0.07557326877952551	0.08699909443697931	0.01032223900393634	0.01033298375353365	0.01038242227525784	-1.385549	-1.303309	0.06601	0.75868	2.96	2.03	NA	0.42318	0	no	no	no	5925000	rest	rest
9	5950000	6000000	0.04310659109080526	0.0760023135351228	0.10495367618503712	0.17038258630626002	0.08466096842533069	0.01429001778055784	0.00829209111822364	0.00770278137190181	0.00968225845169033	0.00996551576315263	0.14456382135040935	0.14809358684964302	0.07882230078843218	0.08360643171173635	0.00874258571914043	0.00834561934608093	0.00859340166259626	-1.54588	-1.472036	-0.259621	0.566423	NA	2.1	NA	0.42286	0	no	no	no	5975000	rest	rest
9	6000000	6050000	0.04718461189993239	0.093594707234618	0.12563357403651115	0.1986941072811277	0.09313162227418992	0.01282288825147491	0.01367136205023065	0.01464189390181408	0.01688091546438232	0.01686801279050669	0.12655687796022774	0.12159203016224968	0.08265678089762335	0.09237012769500438	0.01574423252304863	0.01613868199516756	0.01669879112315731	-1.022623	-0.896222	0.409319	0.821972	3.2	2.23	NA	0.43894	0	no	no	no	6025000	rest	rest
9	6050000	6100000	0.04025041754822651	0.07539481642812694	0.09884646235220908	0.17587335443006774	0.08313342593977238	0.0120978066791655	0.01620903979651104	0.01625054117058529	0.01947974794	0.01944110347655624	0.1242918164080376	0.12138228339825637	0.0815659752744511	0.0897960530499719	0.01813190574122845	0.01819525548177865	0.01845422013015863	-0.950489	-0.87462	0.381801	0.845419	3.22	2.32	NA	0.4105	0	no	no	no	6075000	rest	rest
9	6100000	6150000	0.04221504461629982	0.07599594051160025	0.09985876918500892	0.1681823866935068	0.07839513102470809	0.01240479547308714	0.01813267057714675	0.01869800455229118	0.02073492952804843	0.02112043181590394	0.1213645346538432	0.12089943767892872	0.082736985188898493	0.0895878909330522	0.01974801734005625	0.01990544581769266	0.02082704844285145	-0.946634	-0.895401	0.567812	0.825346	3.33	2.43	NA	0.4012	0	no	no	no	6125000	rest	rest
9	6150000	6200000	0.04179825587752871	0.07575642810278842	0.1050241612903226	0.17502191841520734	0.07919992987057452	0.01166036652876601	0.01403592312248783	0.01528796480715672	0.01776227973266429	0.01781782013037699	0.11420902278825588	0.11520595874368687	0.07615338071891574	0.08784769388963246	0.01667969311618617	0.0167108775814663	0.01714509260032305	-1.09848	-0.987396	0.259462	0.719603	3.42	NA	NA	0.39974	0.01506	no	no	no	6175000	rest	rest
9	6200000	6250000	0.04364582289506429	0.0619195939444214	0.07779899377851514	0.10632726239378204	0.05469242690827174	0.01406622041514258	0.01397627581516303	0.01578743644728945	0.01777888225645129	0.01793185161032206	0.13200144731854907	0.11561557263526974	0.07680753031591193	0.08396564885585946	0.01684940113301135	0.01654350278031404	0.01551515151939216	-1.056108	-1.007867	0.272719	0.751702	3.59	NA	3.08	0.39524	0.03476	no	no	no	6225000	rest	rest
9	6250000	6300000	0.04568301259445844	0.06886040604534005	0.08770868765743074	0.1214715135638225	0.0571902942748109	0.01401488489339021	0.01395352419468705	0.01565020256560237	0.01716970730133118	0.01723496807180314	0.12312505340531864	0.10865947995414972	0.0791595656656208	0.0884969662685141	0.01619182473977049	0.01615625846457085	0.01560760484153893	-1.093695	-0.95041	0.279755	0.840507	NA	NA	NA	0.40234	0.02944	no	no	no	6275000	rest	rest
9	6300000	6350000	0.05295292089371981	0.06268733997584541	0.08748982125603866	0.10617551093248026	0.04405297667650196	0.01782147504208344	0.01247541853904483	0.01326541194	0.0150333714	0.01509835382	0.1789728533166458	0.12127632761872106	0.08970743687590094	0.08983501681888345	0.01415925430042063	0.01360074824219162	0.01328552732585166	-1.107078	-0.94	0.335482	0.973119	NA	2.95	NA	0.41226	0.28628	no	no	no	6325000	rest	rest
9	6350000	6400000	0.05171208023106547	0.07853838896020539	0.09481292041078306	0.17125519906277956	0.0719223252250091	0.01905341576326231	0.00943676393593778	0.01286391272625228	0.01448486267789136	0.01459403048707155	1	0.13011389288423084	0.08726136879962874	0.09080025293480738	0.01345844834504821	0.01328869798807729	0.01237208190198663	-1.118422	-0.993001	0.391801	0.083352	3.905	3.14	3.79	0.46096	0.2728	no	no	no	6375000	rest	rest
9	6400000	6450000	0.04886869657794677	0.0720715711026616	0.10131487756653992	0.14711034070107404	0.06136577141660421	0.01660420087983062	0.0122190865900545	0.0130438392186326	0.01463384244129877	0.01438704941067908	0.12516603820505695	0.12323371321370308	0.08813709903784867	0.09375427035440612	0.01330754561795515	0.01334179214290863	0.01356366708233358	-1.162378	-1.037482	0.325661	0.647543	NA	NA	NA	0.44142	0.24574	no	no	no	6425000	rest	rest
9	6450000	6500000	0.04578912166405023	0.0726782535321821	0.10567202747252748	0.1598822454686848	0.06550134869613829	0.01826190990290933	0.01547708724413881	0.0168929562209209	0.01838255486359435	0.01782079522978475	0.115620923744092	0.11740459706422018	0.0837040579496116	0.09176331282828638	0.01709521680053778	0.01771752699009461	0.01798603106210556	-0.930925	-0.860422	0.691138	0.936486	4.029999999999999	3.35	NA	0.43658	0.24854	no	no	no	6475000	rest	rest
9	6500000	6550000	0.04536463029661017	0.07080464459745762	0.08643915148305086	0.11785586286901184	0.0638497952450652	0.01406725921520116	0.014782497436719	0.01527601503774453	0.01657550222311235	0.01690141785699996	0.11145730702731024	0.11222237778611398	0.0833051085870059	0.089334452771907	0.01581180245644048	0.01586837192459618	0.01589412562647883	-1.08575	-0.963981	0.428261	0.77731	4.1274999999999995	3.42	4.526666666666666	0.4317	0.22544	no	no	no	6525000	rest	rest
9	6550000	6600000	0.04116316053978595	0.07118204187994416	0.10879097533736622	0.176714729255377	0.0618680772717272	0.01140402073495268	0.01077021618647458	0.01287830394157663	0.01435725398159263	0.01443695382152861	0.10676819825849164	0.11708388722222222	0.07150723991417268	0.0807857410356519	0.0134825253791089	0.01351789124565	0.01362623727295355	-1.351964	-1.208737	0.27217	0.370528	4.25	NA	4.98	0.38944	0	no	no	no	6575000	rest	rest
9	6600000	6650000	0.04488043171585793	0.07176775787893948	0.10201294947473738	0.16607870130219607	0.06469066759770356	0.01266555208786697	0.01126199154180763	0.01266477958278746	0.01454059856746207	0.01457095346446854	0.1055929787432118	0.10749260891757112	0.07346173011906165	0.08461679637454356	0.0136632987493061	0.0135128788105747	0.01373544726494378	-1.285527	-1.150645	0.085669	0.665457	4.305	3.73	5.201428571428571	0.40638	0.09158	no	no	no	6625000	rest	rest
9	6650000	6700000	0.04204906545454545	0.07169964779220779	0.09589007792207792	0.14137211021522608	0.0670844097438362	0.01186897530558865	0.00984034934698694	0.01057037524	0.011883302	0.0117529413	0.11526059006593106	0.10644418426562968	0.07291692206696546	0.08307527957053384	0.01077106895577105	0.01086694503435025	0.010826264723897	-1.467766	-1.347734	-0.064298	0.270601	NA	NA	5.58	0.4187	0.22178	no	no	no	6675000	rest	rest
9	6700000	6750000	0.04232114313534567	0.077531711781889	0.11136115481986368	0.17160652532565962	0.09524307578090642	0.01153378390364836	0.01589552606835882	0.01428332193065612	0.0173195960304974	0.01747551017567921	0.1141864017001462	0.1077607845419677	0.08524533654579279	0.09215003886273088	0.01607092848019987	0.01619231564905459	0.01717141861542538	-0.93547	-0.885248	0.198466	0.965853	4.39	4.19	5.976666666666667	0.47272	0.24462	no	no	no	6725000	rest	rest
9	6750000	6800000	0.04210221670428894	0.07376014559819413	0.08667243623024831	0.1157712857749662	0.06799386044138706	0.01178639293498194	0.0142467494	0.01396353249999999	0.01562052772	0.01530585692	0.11683691001691116	0.10891417811738796	0.08282445095715353	0.08737330340159369	0.01441697887182356	0.01477329302099503	0.01474343880736226	-1.178386	-1.031358	0.35884	1.015935	4.43	NA	6.18	0.42182	0.18548	no	no	no	6775000	rest	rest
9	6800000	6850000	0.04008159372869802	0.07189889229720518	0.09996276550783911	0.1851388089489527	0.06479757010438106	0.0112774187989046	0.01325376348143387	0.01721577464788732	0.01909058110089848	0.0185841128733646	0.11243275893136132	0.113704295593568	0.07789357995954076	0.0866111091538414	0.01765628894412368	0.01818572378556261	0.01805190500114216	-0.997999	-0.920496	0.45083	0.409472	4.476	4.65	6.585	0.44068	0.17874	no	no	no	6825000	rest	rest
9	6850000	6900000	0.04320239595050618	0.07313174971878515	0.10245513104611924	0.17102558315236868	0.07602927919773086	0.01303345767148875	0.01542339531440689	0.01520465765783788	0.01777767983596719	0.01767299381876375	0.10635207722807644	0.11820701685555592	0.07752587846022702	0.08978323280594123	0.01654179459238036	0.01650265558539475	0.01695868408249489	-1.092045	-0.975232	0.425359	0.839122	4.529999999999999	NA	7.140000000000001	0.432	0.08464	no	no	no	6875000	rest	rest
9	6900000	6950000	0.04641106123698714	0.0923880753214942	0.11519622963870178	0.21575541450087973	0.10869731894194697	0.01224405619733914	0.01212513566984736	0.01217432656531306	0.01508735793158631	0.01483435443088617	0.1160368757583014	0.11591110369435792	0.07713761748697703	0.09071038317577752	0.0137181703669938	0.01396238497363725	0.01411327752486016	-1.248346	-1.171202	0.124596	0.501293	4.57	4.94	7.41	0.4606	0.12468	no	no	no	6925000	rest	rest
9	6950000	7000000	0.0451963307751343	0.08049794090560246	0.1237912747505756	0.27138258308933394	0.07819399086199859	0.01379494581847744	0.00911338195473663	0.01152069312698952	0.01340936259625962	0.01326455674723867	0.13291160064127733	0.10902405883318964	0.07668248176898099	0.08588100434417552	0.0121064877585045	0.01212905471351791	0.0120102203527272	-1.275006	-1.132111	0.057007	0.383847	4.62	5.21	7.78	0.45204	0.1831	no	no	no	6975000	rest	rest
9	7000000	7050000	0.04360333453422543	0.09206623057128152	0.13561602521873392	0.3088330893156277	0.10204863177011211	0.0130770842950838	0.00973562509899482	0.01357990827586206	0.01562931575534027	0.01557807712701368	1	0.1182435305677577	0.0704910966201073	0.08337542783645403	0.0147116878997331	0.01544334932871714	0.01557902728494486	-1.226774	-1.087748	0.531339	0.388472	NA	5.445	NA	0.39648	0.23864	no	no	no	7025000	rest	rest
9	7050000	7100000	0.04256471012269939	0.07782398312883436	0.11311886963190183	0.22914719678059153	0.07132462987077905	0.01233027042153149	0.00982605852473945	0.01366417868122977	0.01546833732313344	0.01539133745804521	0.12317480903308516	0.10665731334838312	0.0732300030037968	0.08300166067325675	0.01449870582436046	0.01483505770921382	0.0144766212703934	-1.260141	-1.144792	0.26694	0.069649	NA	NA	8.32	0.40226	0.03408	no	no	no	7075000	rest	rest
