chr	col1	col2	reps	size	at_per
11	1800000	1850000	12	14.083333333333334	66
11	1850000	1900000	12	12.166666666666666	70.33333333333333
11	1900000	1950000	7	4	76.28571428571429
11	1950000	2000000	10	29.1	61.8
11	2000000	2050000	8	15.5	76
11	2050000	2100000	13	18.615384615384617	65.3076923076923
11	2100000	2150000	9	15.444444444444445	58
11	2150000	2200000	6	8.666666666666666	64.5
11	2200000	2250000	10	11.7	55.8
11	2250000	2300000	8	14.75	82.875
11	2300000	2350000	6	19.833333333333332	60.166666666666664
11	2350000	2400000	3	12.666666666666666	81.33333333333333
11	2400000	2450000	11	18.90909090909091	70.72727272727273
11	2450000	2500000	9	16.22222222222222	68.22222222222223
11	2500000	2550000	8	15.875	63.125
11	2550000	2600000	4	8.75	62.75
11	2600000	2650000	6	5.166666666666667	77.5
11	2650000	2700000	7	18.142857142857142	68.14285714285714
11	2700000	2750000	9	12.333333333333334	53.333333333333336
11	2750000	2800000	7	70.42857142857143	65.71428571428571
11	2800000	2850000	13	35	63.84615384615385
11	2850000	2900000	12	8.833333333333334	75.25
11	2900000	2950000	7	31.857142857142858	45.42857142857143
11	2950000	3000000	4	15	61.25
11	3000000	3050000	10	49.4	77
11	3050000	3100000	12	13.25	92.41666666666667
11	3100000	3150000	7	9.714285714285714	60.857142857142854
11	3150000	3200000	8	13.75	87.125
11	3200000	3250000	11	15.181818181818182	65.63636363636364
11	3250000	3300000	5	14.2	71.8
11	3300000	3350000	15	33.2	66.26666666666667
11	3350000	3400000	5	6.2	70
11	3400000	3450000	9	44	65.11111111111111
11	3450000	3500000	7	11.857142857142858	60.285714285714285
11	3500000	3550000	11	13.909090909090908	76.9090909090909
11	3550000	3600000	4	12	62.25
11	3600000	3650000	5	117	69.8
11	3650000	3700000	3	57.333333333333336	58
11	3700000	3750000	6	15.5	71.33333333333333
11	3750000	3800000	14	16.571428571428573	68.64285714285714
11	3800000	3850000	10	14.5	48.1
11	3850000	3900000	23	7.521739130434782	60.08695652173913
11	3900000	3950000	19	7.421052631578948	49.05263157894737
11	3950000	4000000	10	6.6	37.9
11	4000000	4050000	7	6.285714285714286	53.857142857142854
11	4050000	4100000	12	3.5	50.75
11	4100000	4150000	18	13.61111111111111	76.83333333333333
11	4150000	4200000	9	10.444444444444445	52.111111111111114
11	4200000	4250000	19	7.842105263157895	53.10526315789474
11	4250000	4300000	16	7	48.3125
11	4300000	4350000	14	15.285714285714286	67.28571428571429
11	4350000	4400000	8	3.875	35.125
11	4400000	4450000	11	9.090909090909092	42
11	4450000	4500000	4	8.5	72.75
11	4500000	4550000	8	13.875	76.125
11	4550000	4600000	9	6.555555555555555	69.66666666666667
11	4600000	4650000	6	10.5	69.66666666666667
11	4650000	4700000	2	9	35
11	4700000	4750000	13	4.230769230769231	37.61538461538461
11	4750000	4800000	11	6.636363636363637	47.54545454545455
11	4800000	4850000	7	7.285714285714286	58
11	4850000	4900000	13	8.692307692307692	72.15384615384616
11	4900000	4950000	11	9.454545454545455	78.72727272727273
11	4950000	5000000	8	25	56.875
11	5000000	5050000	11	5.454545454545454	69.27272727272727
11	5050000	5100000	15	13.733333333333333	64.6
11	5100000	5150000	5	4.4	47.8
11	5150000	5200000	3	6.666666666666667	62.666666666666664
11	5200000	5250000	17	8.705882352941176	49.35294117647059
11	5250000	5300000	10	5.9	54.7
11	5300000	5350000	7	5.571428571428571	50.714285714285715
11	5350000	5400000	10	9.3	60.2
11	5400000	5450000	5	12.4	77.2
11	5450000	5500000	6	2.8333333333333335	49.166666666666664
11	5500000	5550000	7	5	57.285714285714285
11	5550000	5600000	6	8.666666666666666	66.33333333333333
11	5600000	5650000	8	8.375	54.375
11	5650000	5700000	13	9.384615384615385	56.38461538461539
11	5700000	5750000	5	7.8	46.6
11	5750000	5800000	2	7.5	64
11	5800000	5850000	3	10.333333333333334	65.33333333333333
11	5850000	5900000	6	18.5	73.5
11	5900000	5950000	2	10.5	66.5
11	5950000	6000000	6	7.833333333333333	44.333333333333336
11	6000000	6050000	8	11.625	68.875
11	6050000	6100000	11	12.545454545454545	60.54545454545455
11	6100000	6150000	5	7.4	60.8
11	6150000	6200000	8	6.5	55.875
11	6200000	6250000	5	12	62
11	6250000	6300000	9	7.888888888888889	50
11	6300000	6350000	6	2.1666666666666665	55.333333333333336
11	6350000	6400000	7	10	70.28571428571429
11	6400000	6450000	7	10.571428571428571	36.57142857142857
11	6450000	6500000	7	11.571428571428571	42.142857142857146
11	6500000	6550000	19	13.631578947368421	27.36842105263158
11	6550000	6600000	4	20.5	47.5
11	6600000	6650000	2	1.5	26
11	6650000	6700000	6	8.833333333333334	66.33333333333333
11	6700000	6750000	2	23	59.5
11	6750000	6800000	10	10	78.7
11	6800000	6850000	4	2.25	73.75
11	6850000	6900000	7	7.142857142857143	71.71428571428571
11	6900000	6950000	5	4.2	46.4
11	6950000	7000000	2	11.5	74.5
11	7000000	7050000	8	6.875	58.75
11	7050000	7100000	5	3.8	59.8
11	7100000	7150000	6	7.333333333333333	55.666666666666664
11	7150000	7200000	6	13.333333333333334	65.83333333333333
11	7200000	7250000	2	6	62
11	7250000	7300000	2	15.5	79.5
11	7300000	7350000	6	9.5	55.5
11	7350000	7400000	14	13.428571428571429	37.92857142857143
11	7400000	7450000	4	6.75	85
11	7450000	7500000	14	16.142857142857142	70.21428571428571
11	7500000	7550000	2	7	65.5
11	7550000	7600000	6	12.333333333333334	79.5
11	7600000	7650000	21	6.523809523809524	38.23809523809524
11	7650000	7700000	8	8.375	36.125
11	7700000	7750000	10	10.2	47.1
11	7750000	7800000	8	8.625	55.375
11	7800000	7850000	9	15.88888888888889	41.888888888888886
11	7850000	7900000	3	8.666666666666666	40
11	7900000	7950000	4	5.5	40
11	7950000	8000000	6	8.833333333333334	65
11	8000000	8050000	5	5.6	48.6
11	8050000	8100000	4	11.5	70.25
11	8100000	8150000	4	17	69.25
11	8150000	8200000	4	10.75	52.75
11	8200000	8250000	1	3	33
11	8250000	8300000	3	1.6666666666666667	33.333333333333336
11	8300000	8350000	8	4.875	54.875
11	8350000	8400000	6	12	61.166666666666664
11	8400000	8450000	5	37.2	79.2
11	8450000	8500000	7	11.571428571428571	54.714285714285715
11	8500000	8550000	8	10.375	50.125
11	8550000	8600000	3	13.666666666666666	44.666666666666664
11	8600000	8650000	2	9	61.5
11	8650000	8700000	21	37.38095238095238	58.333333333333336
11	8700000	8750000	4	11.25	61.25
11	8750000	8800000	7	8.571428571428571	61.57142857142857
11	8800000	8850000	7	10.714285714285714	61.57142857142857
11	8850000	8900000	12	16	67.08333333333333
11	8900000	8950000	6	11	54.833333333333336
11	8950000	9000000	6	5.833333333333333	52.5
11	9000000	9050000	21	17.095238095238095	38.857142857142854
11	9050000	9100000	18	8.666666666666666	57.94444444444444
11	9100000	9150000	11	6.818181818181818	55.09090909090909
11	9150000	9200000	10	4.2	45.2
11	9200000	9250000	3	12.333333333333334	78
11	9250000	9300000	3	10	83.66666666666667
11	9300000	9350000	16	51.375	53.6875
11	9350000	9400000	5	10.6	57
11	9400000	9450000	4	2.75	51.5
11	9450000	9500000	9	9	57.77777777777778
11	9500000	9550000	7	10.857142857142858	62.142857142857146
11	9550000	9600000	6	4.666666666666667	57.5
11	9600000	9650000	20	18	47.35
11	9650000	9700000	10	6.8	59
11	9700000	9750000	4	7.75	62.5
11	9750000	9800000	9	12.11111111111111	50.55555555555556
11	9800000	9850000	5	4.2	50
11	9850000	9900000	6	24.5	66.83333333333333
11	9900000	9950000	6	9.666666666666666	65.83333333333333
11	9950000	10000000	31	10.64516129032258	27.838709677419356
11	10000000	10050000	4	4	29.5
11	10050000	10100000	NA	NA	NA
11	10100000	10150000	13	15.307692307692308	39.15384615384615
11	10150000	10200000	12	22.5	64.75
11	10200000	10250000	5	11.4	52.2
11	10250000	10300000	4	12.25	62.75
11	10300000	10350000	10	12.3	42.2
11	10350000	10400000	1	10	43
11	10400000	10450000	13	12.384615384615385	28.384615384615383
11	10450000	10500000	8	13	59
11	10500000	10550000	7	4.571428571428571	46.57142857142857
11	10550000	10600000	8	13.25	51.125
11	10600000	10650000	6	8.333333333333334	46.166666666666664
11	10650000	10700000	20	12.3	32.8
11	10700000	10750000	13	7.923076923076923	57.23076923076923
11	10750000	10800000	3	11.333333333333334	73.33333333333333
11	10800000	10850000	12	24.25	39.75
11	10850000	10900000	30	10.566666666666666	41.2
11	10900000	10950000	9	27.22222222222222	60.77777777777778
11	10950000	11000000	18	10.38888888888889	70.11111111111111
11	11000000	11050000	42	23	50.333333333333336
11	11050000	11100000	68	25.61764705882353	47.38235294117647
11	11100000	11150000	35	29.8	49.8
11	11150000	11200000	14	17.285714285714285	41.5
11	11200000	11250000	35	19.228571428571428	50.885714285714286
11	11250000	11300000	11	10	50.18181818181818
11	11300000	11350000	49	32.93877551020408	48.3469387755102
11	11350000	11400000	23	44.08695652173913	54.21739130434783
11	11400000	11450000	23	15.478260869565217	43.69565217391305
11	11450000	11500000	17	28.294117647058822	55.705882352941174
11	11500000	11550000	97	38.824742268041234	49.597938144329895
11	11550000	11600000	130	32.276923076923076	47.83076923076923
11	11600000	11650000	80	34.3625	51.4375
11	11650000	11700000	77	39.44155844155844	54.42857142857143
11	11700000	11750000	103	29.24271844660194	45.09708737864078
11	11750000	11800000	67	25.44776119402985	40.208955223880594
11	11800000	11850000	79	21.11392405063291	38.41772151898734
11	11850000	11900000	3	5.333333333333333	47
11	11900000	11950000	9	11.333333333333334	58.888888888888886
11	11950000	12000000	5	9.4	66.8
11	12000000	12050000	2	2	50.5
11	12050000	12100000	5	4.8	67.4
11	12100000	12150000	2	2	73.5
11	12150000	12200000	4	23.75	60.25
11	12200000	12250000	9	8.222222222222221	80
11	12250000	12300000	10	7.5	78.5
11	12300000	12350000	3	9.666666666666666	49
11	12350000	12400000	5	7.6	67.8
11	12400000	12450000	5	8.6	65.2
11	12450000	12500000	8	12.625	59.25
11	12500000	12550000	4	15	74
11	12550000	12600000	7	10.714285714285714	61.285714285714285
11	12600000	12650000	1	13	85
11	12650000	12700000	17	4.823529411764706	64.82352941176471
11	12700000	12750000	5	14	84.2
11	12750000	12800000	2	4	59.5
11	12800000	12850000	7	6.142857142857143	56.142857142857146
11	12850000	12900000	5	14.6	75.6
11	12900000	12950000	10	8	76.2
11	12950000	13000000	3	14	60.666666666666664
11	13000000	13050000	16	9.8125	86.875
11	13050000	13100000	6	14.666666666666666	62.5
11	13100000	13150000	4	8.5	61.25
11	13150000	13200000	16	8.4375	55.9375
11	13200000	13250000	17	9.058823529411764	49.64705882352941
11	13250000	13300000	5	4.6	56.8
11	13300000	13350000	7	19.857142857142858	58.42857142857143
11	13350000	13400000	11	8.727272727272727	55.63636363636363
11	13400000	13450000	12	9.083333333333334	48.583333333333336
11	13450000	13500000	7	10	51
11	13500000	13550000	12	7.583333333333333	66.25
11	13550000	13600000	10	9.7	35.8
11	13600000	13650000	6	8.833333333333334	46.333333333333336
11	13650000	13700000	7	9.428571428571429	52.57142857142857
11	13700000	13750000	15	7.933333333333334	77.4
11	13750000	13800000	9	6.333333333333333	57.333333333333336
11	13800000	13850000	16	15.875	32.5
11	13850000	13900000	5	9.8	71.6
11	13900000	13950000	10	6.7	48.3
11	13950000	14000000	6	1.8333333333333333	41
11	14000000	14050000	5	18	54.2
11	14050000	14100000	3	15	67
11	14100000	14150000	5	10.6	60.6
11	14150000	14200000	2	15.5	88.5
11	14200000	14250000	5	12.2	66.8
11	14250000	14300000	15	5.4	44.6
11	14300000	14350000	7	10.714285714285714	51.42857142857143
11	14350000	14400000	4	11.5	46.5
11	14400000	14450000	12	7.083333333333333	59.833333333333336
11	14450000	14500000	9	10.777777777777779	49.111111111111114
11	14500000	14550000	9	8	60.22222222222222
11	14550000	14600000	27	9.703703703703704	50.851851851851855
11	14600000	14650000	15	13	59.333333333333336
11	14650000	14700000	12	22.25	53.083333333333336
11	14700000	14750000	17	17.58823529411765	76.41176470588235
11	14750000	14800000	7	8.142857142857142	61.714285714285715
11	14800000	14850000	5	6	60.4
11	14850000	14900000	13	8.923076923076923	65.84615384615384
11	14900000	14950000	21	14.19047619047619	73.52380952380952
11	14950000	15000000	10	7.1	50.5
11	15000000	15050000	5	9.8	50
11	15050000	15100000	19	12.421052631578947	56.78947368421053
11	15100000	15150000	65	18.43076923076923	56.92307692307692
11	15150000	15200000	37	20.10810810810811	66.5945945945946
11	15200000	15250000	33	25.636363636363637	51.121212121212125
11	15250000	15300000	84	17.202380952380953	53.45238095238095
11	15300000	15350000	49	21.979591836734695	55.285714285714285
11	15350000	15400000	18	12.61111111111111	62
11	15400000	15450000	8	19.5	58.75
11	15450000	15500000	30	12.1	55.53333333333333
11	15500000	15550000	29	34.724137931034484	63.172413793103445
11	15550000	15600000	28	18.821428571428573	60.67857142857143
11	15600000	15650000	43	19.558139534883722	52.093023255813954
11	15650000	15700000	34	28.852941176470587	56.588235294117645
11	15700000	15750000	16	11.9375	62.625
11	15750000	15800000	41	12.121951219512194	53.926829268292686
11	15800000	15850000	34	69.44117647058823	60.588235294117645
11	15850000	15900000	58	28.344827586206897	63.224137931034484
11	15900000	15950000	28	22.285714285714285	61.75
11	15950000	16000000	34	40.411764705882355	59.64705882352941
11	16000000	16050000	37	20.08108108108108	63.027027027027025
11	16050000	16100000	59	16.25423728813559	56.32203389830509
11	16100000	16150000	35	40.285714285714285	56
11	16150000	16200000	32	16.96875	62.53125
11	16200000	16250000	56	30	51.857142857142854
11	16250000	16300000	126	22.714285714285715	58.37301587301587
11	16300000	16350000	39	20.974358974358974	71.97435897435898
11	16350000	16400000	71	28.366197183098592	61.478873239436616
11	16400000	16450000	33	26.757575757575758	70.48484848484848
11	16450000	16500000	46	21.043478260869566	63.130434782608695
11	16500000	16550000	94	29.914893617021278	57.670212765957444
11	16550000	16600000	75	16.96	61.42666666666667
11	16600000	16650000	84	28.63095238095238	72.63095238095238
11	16650000	16700000	156	30.891025641025642	58.55769230769231
11	16700000	16750000	95	41.873684210526314	57.01052631578948
11	16750000	16800000	114	39.175438596491226	65.58771929824562
11	16800000	16850000	102	22.176470588235293	50.51960784313726
11	16850000	16900000	53	38.0188679245283	63.679245283018865
11	16900000	16950000	70	23.714285714285715	66.14285714285714
11	16950000	17000000	103	38.57281553398058	51.679611650485434
11	17000000	17050000	54	28.87037037037037	57.18518518518518
11	17050000	17100000	47	35.06382978723404	48.829787234042556
11	17100000	17150000	42	27	58.833333333333336
11	17150000	17200000	51	30.647058823529413	63.254901960784316
11	17200000	17250000	79	25.911392405063292	58.44303797468354
11	17250000	17300000	42	14.19047619047619	64.61904761904762
11	17300000	17350000	41	23.24390243902439	66.17073170731707
11	17350000	17400000	53	18.830188679245282	62.264150943396224
11	17400000	17450000	56	15.928571428571429	67.23214285714286
11	17450000	17500000	37	18.054054054054053	53.054054054054056
11	17500000	17550000	64	33.828125	53.78125
11	17550000	17600000	65	45.4	64.27692307692308
11	17600000	17650000	30	24.733333333333334	58.6
11	17650000	17700000	60	27.166666666666668	68.76666666666667
11	17700000	17750000	48	15.583333333333334	65.60416666666667
11	17750000	17800000	75	36.77333333333333	61.093333333333334
11	17800000	17850000	44	34.22727272727273	61.61363636363637
11	17850000	17900000	84	24.833333333333332	68.1547619047619
11	17900000	17950000	92	27.41304347826087	74.25
11	17950000	18000000	25	34.84	68.8
11	18000000	18050000	82	29.29268292682927	54.40243902439025
11	18050000	18100000	73	32.986301369863014	52.45205479452055
11	18100000	18150000	58	16	67.08620689655173
11	18150000	18200000	88	27.738636363636363	63.35227272727273
11	18200000	18250000	62	24.225806451612904	44.83870967741935
11	18250000	18275159	NA	NA	NA
12	0	50000	52	10.365384615384615	44.36538461538461
12	50000	100000	33	6.9393939393939394	48.78787878787879
12	100000	150000	16	8.375	54.375
12	150000	200000	23	9.91304347826087	53.82608695652174
12	200000	250000	22	15.727272727272727	62.45454545454545
12	250000	300000	28	8.607142857142858	50.5
12	300000	350000	11	7.363636363636363	50.72727272727273
12	350000	400000	20	6.25	53.4
12	400000	450000	38	6.526315789473684	45.60526315789474
12	450000	500000	30	7.5	40.8
12	500000	550000	11	6.545454545454546	59.81818181818182
12	550000	600000	3	8	64
12	600000	650000	27	8.11111111111111	42.81481481481482
12	650000	700000	13	5.076923076923077	53.69230769230769
12	700000	750000	6	10.333333333333334	70
12	750000	800000	11	5.454545454545454	49.27272727272727
12	800000	850000	26	20.115384615384617	47.38461538461539
12	850000	900000	3	13.333333333333334	54.333333333333336
12	900000	950000	18	12.055555555555555	45.55555555555556
12	950000	1000000	15	12.666666666666666	57.93333333333333
12	1000000	1050000	60	23.983333333333334	43.65
12	1050000	1100000	80	24.65	58.95
12	1100000	1150000	45	24.866666666666667	51.51111111111111
12	1150000	1200000	32	18.625	51.625
12	1200000	1250000	40	21.9	61.65
12	1250000	1300000	65	23.29230769230769	48.784615384615385
12	1300000	1350000	52	27.173076923076923	43.69230769230769
12	1350000	1400000	75	20.186666666666667	44.86666666666667
12	1400000	1450000	46	23.5	41
12	1450000	1500000	76	30.75	51.69736842105263
12	1500000	1550000	13	18.53846153846154	56.53846153846154
12	1550000	1600000	25	16.68	54.8
12	1600000	1650000	21	7.142857142857143	47.76190476190476
12	1650000	1700000	12	7.25	58.583333333333336
12	1700000	1750000	17	8.588235294117647	56.23529411764706
12	1750000	1800000	28	19.857142857142858	42.42857142857143
12	1800000	1850000	21	14.476190476190476	57.857142857142854
12	1850000	1900000	24	12.916666666666666	56.541666666666664
12	1900000	1950000	11	12.909090909090908	67.18181818181819
12	1950000	2000000	10	15.3	70.3
12	2000000	2050000	28	26.821428571428573	57.5
12	2050000	2100000	13	26.384615384615383	62.46153846153846
12	2100000	2150000	19	36.89473684210526	59.68421052631579
12	2150000	2200000	29	18.724137931034484	64.93103448275862
12	2200000	2250000	25	16.32	72.36
12	2250000	2300000	44	15.545454545454545	73.6590909090909
12	2300000	2350000	23	15.304347826086957	67.82608695652173
12	2350000	2400000	17	25.176470588235293	68.6470588235294
12	2400000	2450000	17	27.823529411764707	61.88235294117647
12	2450000	2500000	17	21	68.6470588235294
12	2500000	2550000	20	14.7	65
12	2550000	2600000	12	9.583333333333334	73.58333333333333
12	2600000	2650000	15	14.4	76.4
12	2650000	2700000	20	14.05	57.25
12	2700000	2750000	17	18.88235294117647	56.294117647058826
12	2750000	2800000	10	12.2	69.6
12	2800000	2850000	10	24.6	66.5
12	2850000	2900000	11	18.545454545454547	73.54545454545455
12	2900000	2950000	5	17.2	66.2
12	2950000	3000000	6	12.666666666666666	69.33333333333333
12	3000000	3050000	5	9.2	72.8
12	3050000	3100000	9	12.333333333333334	68
12	3100000	3150000	5	10.6	68.4
12	3150000	3200000	19	26.736842105263158	58.63157894736842
12	3200000	3250000	4	43.75	50.75
12	3250000	3300000	16	21.25	47.5
12	3300000	3350000	2	24.5	40
12	3350000	3400000	8	19.25	55.125
12	3400000	3450000	8	17.875	60.75
12	3450000	3500000	13	15.307692307692308	57.53846153846154
12	3500000	3550000	15	25.2	75
12	3550000	3600000	7	18.857142857142858	70.14285714285714
12	3600000	3650000	13	24.53846153846154	52.07692307692308
12	3650000	3700000	20	17.05	61.15
12	3700000	3750000	5	5.4	72.2
12	3750000	3800000	10	14.1	69.1
12	3800000	3850000	5	9.8	63.2
12	3850000	3900000	8	12.75	70.25
12	3900000	3950000	12	18.416666666666668	63.833333333333336
12	3950000	4000000	16	12.875	66.375
12	4000000	4050000	4	6	68
12	4050000	4100000	6	44.333333333333336	76.66666666666667
12	4100000	4150000	13	11.923076923076923	70.46153846153847
12	4150000	4200000	7	10.571428571428571	82.28571428571429
12	4200000	4250000	13	10.461538461538462	75.07692307692308
12	4250000	4300000	21	8.80952380952381	82.47619047619048
12	4300000	4350000	4	87.5	78
12	4350000	4400000	5	16.2	56.4
12	4400000	4450000	9	25	58.77777777777778
12	4450000	4500000	8	6.625	67.5
12	4500000	4550000	5	88.4	75.4
12	4550000	4600000	4	14.5	68
12	4600000	4650000	8	9.125	58.75
12	4650000	4700000	17	7.705882352941177	59.11764705882353
12	4700000	4750000	6	6.5	72.83333333333333
12	4750000	4800000	9	15.444444444444445	65.11111111111111
12	4800000	4850000	7	10.714285714285714	82
12	4850000	4900000	7	7.285714285714286	69.85714285714286
12	4900000	4950000	10	23.8	60.9
12	4950000	5000000	5	10.2	67.6
12	5000000	5050000	4	6	69
12	5050000	5100000	5	66.4	58
12	5100000	5150000	3	4.666666666666667	49.333333333333336
12	5150000	5200000	4	6.5	56
12	5200000	5250000	10	12.5	69.8
12	5250000	5300000	4	5.25	58
12	5300000	5350000	6	7.166666666666667	67.5
12	5350000	5400000	9	7.222222222222222	60.333333333333336
12	5400000	5450000	6	16.166666666666668	73
12	5450000	5500000	6	18	67.33333333333333
12	5500000	5550000	4	3.5	87.25
12	5550000	5600000	8	15.25	71
12	5600000	5650000	11	11.909090909090908	73.27272727272727
12	5650000	5700000	9	7.888888888888889	74.11111111111111
12	5700000	5750000	5	15	73.6
12	5750000	5800000	12	8.25	72.91666666666667
12	5800000	5850000	6	9.166666666666666	84.83333333333333
12	5850000	5900000	3	7.333333333333333	61.666666666666664
12	5900000	5950000	8	14.75	63.375
12	5950000	6000000	14	16.714285714285715	83.78571428571429
12	6000000	6050000	9	5.888888888888889	55.22222222222222
12	6050000	6100000	3	18.666666666666668	73.66666666666667
12	6100000	6150000	NA	NA	NA
12	6150000	6200000	15	20.866666666666667	56.2
12	6200000	6250000	5	10.6	75.6
12	6250000	6300000	14	6.642857142857143	62.142857142857146
12	6300000	6350000	10	5.8	56.3
12	6350000	6400000	11	5.636363636363637	72.27272727272727
12	6400000	6450000	9	7.222222222222222	69.11111111111111
12	6450000	6500000	9	13.222222222222221	69.44444444444444
12	6500000	6550000	9	46.77777777777778	64.33333333333333
12	6550000	6600000	10	12.9	57.4
12	6600000	6650000	10	26.2	49.3
12	6650000	6700000	3	6.333333333333333	76.33333333333333
12	6700000	6750000	3	7	66.33333333333333
12	6750000	6800000	4	5.5	47.5
12	6800000	6850000	11	4.7272727272727275	52.72727272727273
12	6850000	6900000	12	7.25	56.666666666666664
12	6900000	6950000	11	7.181818181818182	57.54545454545455
12	6950000	7000000	12	6.5	52.833333333333336
12	7000000	7050000	9	12	67.55555555555556
12	7050000	7100000	3	16	73.66666666666667
12	7100000	7150000	10	11.1	67
12	7150000	7200000	12	9.333333333333334	59.5
12	7200000	7250000	9	6.777777777777778	39.333333333333336
12	7250000	7300000	10	10.3	63.5
12	7300000	7350000	5	7.6	58.4
12	7350000	7400000	12	5.5	74.08333333333333
12	7400000	7450000	15	8.866666666666667	64.26666666666667
12	7450000	7500000	14	7.5	40.214285714285715
12	7500000	7550000	6	7	48.333333333333336
12	7550000	7600000	10	12.3	35.1
12	7600000	7650000	11	19.90909090909091	42.90909090909091
12	7650000	7700000	NA	NA	NA
12	7700000	7750000	8	14.75	52.25
12	7750000	7800000	4	7.5	82.5
12	7800000	7850000	3	10.666666666666666	49.333333333333336
12	7850000	7900000	6	8.166666666666666	50.833333333333336
12	7900000	7950000	6	15.166666666666666	65
12	7950000	8000000	4	11.5	46.5
12	8000000	8050000	13	5.923076923076923	61.61538461538461
12	8050000	8100000	3	12.666666666666666	56.666666666666664
12	8100000	8150000	9	10.222222222222221	73.33333333333333
12	8150000	8200000	9	13.333333333333334	60.22222222222222
12	8200000	8250000	6	9.833333333333334	52.5
12	8250000	8300000	1	17	78
12	8300000	8350000	4	6	62
12	8350000	8400000	6	13.666666666666666	61.333333333333336
12	8400000	8450000	4	12.5	72.25
12	8450000	8500000	3	9	66.33333333333333
12	8500000	8550000	2	8	62.5
12	8550000	8600000	13	13	51
12	8600000	8650000	3	12.333333333333334	65.66666666666667
12	8650000	8700000	8	9.5	51
12	8700000	8750000	1	14	70
12	8750000	8800000	6	5.666666666666667	50.333333333333336
12	8800000	8850000	10	10.6	43.3
12	8850000	8900000	10	8.4	51.5
12	8900000	8950000	2	3.5	85
12	8950000	9000000	10	6.9	62.4
12	9000000	9050000	18	15.777777777777779	47.111111111111114
12	9050000	9100000	6	2.3333333333333335	50.166666666666664
12	9100000	9150000	11	13.454545454545455	58.72727272727273
12	9150000	9200000	1	2	50
12	9200000	9250000	9	8.11111111111111	45.333333333333336
12	9250000	9300000	8	7.625	52.625
12	9300000	9350000	6	6.833333333333333	71.66666666666667
12	9350000	9400000	9	13.222222222222221	75.44444444444444
12	9400000	9450000	7	10.571428571428571	69.71428571428571
12	9450000	9500000	10	6.5	65.1
12	9500000	9550000	4	11.75	75.75
12	9550000	9600000	7	54.57142857142857	56.285714285714285
12	9600000	9650000	5	6	70
12	9650000	9700000	9	7.333333333333333	42.666666666666664
12	9700000	9750000	8	9	58.375
12	9750000	9800000	4	13	63.75
12	9800000	9850000	8	19.75	45.125
12	9850000	9900000	5	12	47.4
12	9900000	9950000	3	47	43.333333333333336
12	9950000	10000000	7	10.142857142857142	78.28571428571429
12	10000000	10050000	9	13.333333333333334	68.44444444444444
12	10050000	10100000	3	16.333333333333332	66.33333333333333
12	10100000	10150000	5	6.6	30.4
12	10150000	10200000	12	8.5	29.666666666666668
12	10200000	10250000	3	23.333333333333332	56.666666666666664
12	10250000	10300000	4	6.5	53.5
12	10300000	10350000	7	8.142857142857142	78.57142857142857
12	10350000	10400000	6	17.333333333333332	71.83333333333333
12	10400000	10450000	2	8.5	66
12	10450000	10500000	5	5.8	60.2
12	10500000	10550000	1	2	50
12	10550000	10600000	4	10.75	80.5
12	10600000	10650000	3	14.333333333333334	72
12	10650000	10700000	1	13	77
12	10700000	10750000	5	8	68.6
12	10750000	10800000	8	8.875	63.125
12	10800000	10850000	2	23.5	64.5
12	10850000	10900000	5	13	61.8
12	10900000	10950000	5	10	40.8
12	10950000	11000000	6	7.333333333333333	61.666666666666664
12	11000000	11050000	1	2	99
12	11050000	11100000	5	8.6	58.2
12	11100000	11150000	2	3	61.5
12	11150000	11200000	7	8.857142857142858	44.285714285714285
12	11200000	11250000	12	11.5	56.833333333333336
12	11250000	11300000	9	5.777777777777778	36.111111111111114
12	11300000	11350000	9	7.666666666666667	57.77777777777778
12	11350000	11400000	11	46.54545454545455	54.63636363636363
12	11400000	11450000	8	9.25	72.125
12	11450000	11500000	9	13.222222222222221	63.333333333333336
12	11500000	11550000	5	8.4	63
12	11550000	11600000	7	9	49.714285714285715
12	11600000	11650000	3	8.666666666666666	54
12	11650000	11700000	8	10	48.75
12	11700000	11750000	6	10.166666666666666	71.5
12	11750000	11800000	4	4.5	41
12	11800000	11850000	3	10.333333333333334	65.66666666666667
12	11850000	11900000	5	13.2	70.8
12	11900000	11950000	3	15.333333333333334	70.66666666666667
12	11950000	12000000	6	13.166666666666666	66.5
12	12000000	12050000	4	15.25	70.5
12	12050000	12100000	10	6.4	58.4
12	12100000	12150000	7	6.285714285714286	66.85714285714286
12	12150000	12200000	8	13	83.375
12	12200000	12250000	NA	NA	NA
12	12250000	12300000	12	6.416666666666667	74.25
12	12300000	12350000	9	11	66.33333333333333
12	12350000	12400000	4	8.75	60
12	12400000	12450000	15	18.4	62.53333333333333
12	12450000	12500000	10	10.7	57.7
12	12500000	12550000	10	16.7	53.3
12	12550000	12600000	4	6.5	68
12	12600000	12650000	4	8.5	54
12	12650000	12700000	3	3.3333333333333335	62.333333333333336
12	12700000	12750000	7	11.571428571428571	45.857142857142854
12	12750000	12800000	8	13.25	64.5
12	12800000	12850000	4	18.25	79
12	12850000	12900000	8	13.75	65.125
12	12900000	12950000	9	13.11111111111111	40.44444444444444
12	12950000	13000000	8	4.625	58.875
12	13000000	13050000	7	3.857142857142857	42.714285714285715
12	13050000	13100000	15	16	59.86666666666667
12	13100000	13150000	6	9.833333333333334	74.5
12	13150000	13200000	3	15.666666666666666	57.666666666666664
