population	PC1	PC2	PC3	PC4	PC5	chr	start	end
MinasBasin_961	-0.122567250259638	0.919019012702481	-0.220322901577332	-0.663889603217715	0.45646473333626	11	2687108	11314977
MinasBasin_939	-0.0986662535124926	0.65885173158645	-0.143446365151322	-0.487531323560318	0.487272047061958	11	2687108	11314977
MinasBasin_938	0.892273924683663	-0.234702003405279	0.864459041089583	-0.913386011331564	0.735942532871217	11	2687108	11314977
MinasBasin_955	-0.102980933284765	0.790466423840143	-0.247054026848109	-0.408356953021051	0.59527295664253	11	2687108	11314977
MinasBasin_963	0.871475732401381	-0.138631239159232	0.824664111404062	-0.906682474059502	0.734172167442726	11	2687108	11314977
MinasBasin_940	0.880426642921264	-0.149345127457965	0.837320991696467	-0.897480039876587	0.748590413288448	11	2687108	11314977
MinasBasin_962	0.89570308691686	-0.225267149961981	0.735771112132848	-0.80397517349394	0.705792696751166	11	2687108	11314977
MinasBasin_979	0.900977287721523	-0.207987108129555	0.886339538406077	-0.957031476443762	0.727550702647705	11	2687108	11314977
MinasBasin_942	-0.107138680203465	0.865254056254048	0.00918991092573318	-0.68469527370469	0.611405863640628	11	2687108	11314977
MinasBasin_966	0.887372111467595	-0.210057690380369	0.838539003204433	-0.843638742429933	0.757571744552389	11	2687108	11314977
MinasBasin_972	0.872214007688328	-0.141947796363951	0.844559547649205	-0.913238052672475	0.728175807584457	11	2687108	11314977
MinasBasin_937	0.916470732690363	-0.265178199874892	0.81708922093165	-0.960383816649829	0.691813653169761	11	2687108	11314977
Patchogue_994	-0.980941057010298	-0.752084828754752	0.152631285439021	-0.446266251037582	0.750666003567322	11	2687108	11314977
Patchogue_1025	-0.982481298837809	-0.799102680139393	0.14438834166944	-0.683302967392373	0.541962280690022	11	2687108	11314977
Patchogue_1006	-0.977456602662783	-0.742778100211042	0.124146374723936	-0.450871226473983	0.723573874326262	11	2687108	11314977
Patchogue_1002	-0.980377050254184	-0.747011848432667	0.187032555820105	-0.5526131658402	0.735866868246497	11	2687108	11314977
Patchogue_1486	-0.984103837275189	-0.701385922828436	0.211340842205852	-0.528666672281024	0.837284718434027	11	2687108	11314977
Patchogue_1028	-0.980676464447607	-0.711033335033622	0.14245097474538	-0.374576622106874	0.822509560896382	11	2687108	11314977
Patchogue_1488	-0.970301928141894	-0.743561072605845	0.0353262843393154	-0.267762318182698	0.873387405378031	11	2687108	11314977
Patchogue_1001	-0.980924753999279	-0.759171741556354	0.114006832676072	-0.414388704843813	0.748024847223334	11	2687108	11314977
Patchogue_993	-0.983111582931951	-0.741027908957232	0.167981008018749	-0.406562301662452	0.733551040228254	11	2687108	11314977
Patchogue_1017	-0.980511806321757	-0.689304144248014	0.122068394912812	-0.532967473640563	0.749018095988144	11	2687108	11314977
Patchogue_986	-0.162715032937938	-0.501174495958551	0.973108054020484	0.462593724765262	0.160279347779164	11	2687108	11314977
Patchogue_1027	-0.979827039063296	-0.751949926879165	0.163126366939052	-0.279980538436546	0.882851851354371	11	2687108	11314977
Patchogue_1003	-0.983162585595332	-0.693729970454621	0.122559344562087	-0.438180231681816	0.823403059501125	11	2687108	11314977
Patchogue_1004	-0.985961425159165	-0.797009570546218	0.155824033100961	-0.605766272995911	0.677187977580108	11	2687108	11314977
Patchogue_990	-0.98038702374969	-0.714000852780135	0.150722226560551	-0.280404337008717	0.832246772596687	11	2687108	11314977
Patchogue_985	-0.981633485914579	-0.751482539126791	0.119340322717666	-0.323595921834052	0.807614528637269	11	2687108	11314977
Patchogue_1024	-0.98034649406507	-0.711684879452704	0.121895481549938	-0.3854394980921	0.844669570977265	11	2687108	11314977
Patchogue_1029	-0.977558568337188	-0.691964717483571	0.198314378050477	-0.482208645011363	0.776285546276654	11	2687108	11314977
Patchogue_988	-0.171607362939174	-0.503631740728714	0.920778645442198	1	-1	11	2687108	11314977
Patchogue_1026	-0.983117876981316	-0.747823264100913	0.0332730447283418	-0.318379150140325	0.816284582484382	11	2687108	11314977
Patchogue_1022	-0.114372617253495	-0.465125359050481	0.911925545378099	-0.177633901383474	0.71967506786691	11	2687108	11314977
Patchogue_1019	-0.983855242530468	-0.740693999769711	0.129114348853345	-0.280492193139545	0.871940423908636	11	2687108	11314977
Patchogue_991	-0.981661087915767	-0.672333968530979	0.190064721472982	-0.328430110208731	0.952100954736608	11	2687108	11314977
Patchogue_1010	-0.98516341262423	-0.697308685428758	0.168415675893348	-0.56656764614491	0.761391745248255	11	2687108	11314977
Patchogue_1007	-0.985100737265629	-0.705221921910843	0.158200908502265	-0.481265908797978	0.841582212559683	11	2687108	11314977
Patchogue_1013	-0.148277417878365	-0.526666750955964	0.799157255395394	0.0695678005409983	0.798441124866228	11	2687108	11314977
Patchogue_987	-0.987217822572304	-0.718140907421	0.076457989781328	-0.483274713337218	0.781222026894506	11	2687108	11314977
Patchogue_1015	-0.128467546470036	-0.541554466512825	1	-0.189848265865845	0.55249470234863	11	2687108	11314977
Patchogue_1021	-0.124232348024258	-0.496655491287136	0.960321838953024	-0.141673780405906	0.763839346964959	11	2687108	11314977
Patchogue_1008	-0.981065488540553	-0.731346811959707	-0.0391373008138816	-0.216878755557455	0.867995204543391	11	2687108	11314977
Patchogue_1016	-0.981239212232823	-0.646298097475714	0.119009959051724	-0.199893568209278	0.974693916159546	11	2687108	11314977
Patchogue_1216	-0.982116407266276	-0.593549639260358	0.150923447429859	-0.358201127666226	0.985251812997844	11	2687108	11314977
Patchogue_1014	-0.980708493018141	-0.703159912338104	0.0674828478355463	-0.322061798297164	0.880077699069004	11	2687108	11314977
Patchogue_995	-1	-0.710804574780852	0.0342078372725443	-0.585165201285064	0.770835445736946	11	2687108	11314977
Patchogue_1484	-0.158115445474537	-0.497303278831193	0.90098057112345	-0.211983111255459	0.704667867385584	11	2687108	11314977
Patchogue_1214	-0.98970307575064	-0.694296608887317	0.115838069497235	-0.372922038117896	0.829238834309796	11	2687108	11314977
Patchogue_1215	-0.988146010763637	-0.734399915142059	0.198020119136466	-0.29157829691557	0.888950670798013	11	2687108	11314977
Patchogue_1220	-0.99233845488267	-0.730133333867411	0.190647010284203	-0.338045676649325	0.913116434426152	11	2687108	11314977
Patchogue_1219	-0.991798000089517	-0.675965409725006	0.103640141654236	-0.362078290879235	0.889759692799484	11	2687108	11314977
Patchogue_1218	-0.989375911238333	-0.688493763100537	0.196024642312686	-0.177169790403419	1	11	2687108	11314977
Patchogue_1217	-0.987494569342341	-0.713267640247717	0.0366903676356682	-0.428070757032478	0.727893905213703	11	2687108	11314977
Patchogue_1020	-0.995172770753999	-0.63093709058145	-0.0687786838281614	-0.500380608344157	0.833478776278169	11	2687108	11314977
JekyllIs_1035	-0.829466727880767	-0.749064636905405	-0.294720491512251	0.00523272241383443	-0.0615003367050806	12	816326	1494343
JekyllIs_1034	-0.901518785013264	-0.852568034968087	-0.157752618714012	-0.0967755130765198	-0.0171800759034618	12	816326	1494343
JekyllIs_1057	-0.855363263586633	-0.805713124204234	0.000788859751633009	-0.195894373159635	-0.0160319700775339	12	816326	1494343
JekyllIs_1063	-0.942689210049407	-0.820770524140563	-0.23538009390317	-0.230190391740119	0.139747403811348	12	816326	1494343
JekyllIs_1222	-0.929864906620359	-0.964862348384061	-0.214795780054183	-0.0678874396482834	-0.148166177398898	12	816326	1494343
JekyllIs_1072	-0.914020958850581	-0.781099405223914	-0.135771181306781	-0.0625103045789431	-0.184012199896845	12	816326	1494343
JekyllIs_1076	-0.780796548973673	-0.820207133200788	-0.238960832473227	0.162242253613444	-0.25041186225648	12	816326	1494343
JekyllIs_1074	-0.92006499275089	-0.924158871616399	-0.188459972938402	-0.00031260814938594	0.00503976035476716	12	816326	1494343
JekyllIs_1042	-0.770762188318632	-0.811986214941002	-0.0407879345097348	-0.0859736531480845	-0.100859294342719	12	816326	1494343
JekyllIs_1036	-0.802050005747968	-0.801053019543935	-0.21148595244846	-0.140672768180617	0.0161284223949802	12	816326	1494343
JekyllIs_1077	-0.961580161611921	-0.970910500646509	-0.267179251229846	-0.0845256012136284	-0.089860478172572	12	816326	1494343
JekyllIs_1051	-0.896445965815458	-0.736783505085614	-0.346206245873378	0.0578737466192902	0.262537357137843	12	816326	1494343
JekyllIs_1043	-0.907572875627739	-0.920152305032168	-0.129093273191981	-0.0947934779420004	-0.273333930542175	12	816326	1494343
JekyllIs_1221	-0.962400261928248	-0.836854794700469	-0.412006569933797	0.0818803859126844	-0.103795054442093	12	816326	1494343
JekyllIs_1047	-0.954738975515873	-0.924008932405029	-0.221878315531538	-0.000138345969652454	0.0209701068361716	12	816326	1494343
JekyllIs_1054	-0.919471638138545	-0.764523863791934	-0.207196954191741	-0.0707288816979867	-0.156187832138893	12	816326	1494343
JekyllIs_1052	-0.855481929066836	-0.921864464010055	-0.222674395848972	0.0197781487031283	-0.0991531809629844	12	816326	1494343
JekyllIs_1033	-0.941926696947984	-0.610444798941418	-0.482901110214054	0.179111259479891	0.31388775323616	12	816326	1494343
JekyllIs_1060	-0.833439795292379	-0.83520657413656	-0.21124482410312	0.0323393494804067	0.0541891015210685	12	816326	1494343
JekyllIs_1066	-0.914906662046095	-0.803173715657084	-0.281693911999458	-0.197645966960623	-0.0619074576365414	12	816326	1494343
JekyllIs_1075	-0.819491116889962	-0.932828239067926	-0.162871815661772	0.00118408775451861	-0.148889902831052	12	816326	1494343
JekyllIs_1058	-0.959692800916527	-0.901340230892697	-0.155779396732697	-0.161748601742337	0.115360156581712	12	816326	1494343
JekyllIs_1048	-0.797096952585275	-0.779576944169927	-0.184952479411776	0.185101808562447	0.0397645135376876	12	816326	1494343
JekyllIs_1068	-0.929995107640108	-0.830150057167342	-0.0711867976225029	-0.0113837240561296	-0.0545146349078748	12	816326	1494343
JekyllIs_1079	-0.944020717361425	-0.822926065797732	-0.130035188385617	-0.10919635970281	-0.0699321919419305	12	816326	1494343
JekyllIs_1078	-0.855679514777114	-0.861607094883366	-0.120359506365617	-0.0749729412939424	0.170652268443929	12	816326	1494343
JekyllIs_1055	-0.864061772967182	-0.725805525685354	-0.0268360744588146	-0.0200788758579156	0.160876270938804	12	816326	1494343
JekyllIs_1041	-0.787823468455127	-0.885080019765878	-0.0498409791178552	0.0222514936342271	-0.0193161568325815	12	816326	1494343
JekyllIs_1067	-0.944979299270557	-0.824170483461432	-0.280366744533132	0.0577258741863065	-0.0942480696383308	12	816326	1494343
JekyllIs_1038	-0.86592921354647	-0.848276020014171	-0.166460103080432	-0.277240635769289	-0.106245134852639	12	816326	1494343
JekyllIs_1049	-0.876494058711827	-0.989295150834195	-0.175516900597271	-0.206543007617323	-0.0816580031572406	12	816326	1494343
JekyllIs_1061	-0.94549927792722	-0.926863898580271	-0.154381105691863	-0.191221120126661	-0.00302375161723611	12	816326	1494343
JekyllIs_1050	-0.78861029064206	-0.910569851202459	-0.18041672326331	-0.0420701246492524	0.188299044920689	12	816326	1494343
JekyllIs_1044	-0.789444998461879	-0.934128169355635	-0.173060173485135	-0.248406174810347	0.0544244442361226	12	816326	1494343
JekyllIs_1040	-0.910233046375565	-0.893627617353474	-0.167639616757062	-0.120755158404609	0.14850182250268	12	816326	1494343
JekyllIs_1046	-0.860737742828566	-0.936292241007562	-0.32372823167255	0.071278321412817	-0.170514898997364	12	816326	1494343
JekyllIs_1069	-0.888422807731329	-0.817832164700444	-0.151138171977273	-0.0453043530114009	0.150635793136106	12	816326	1494343
JekyllIs_1073	-0.844819506577375	-0.870156690019695	-0.0964498062511649	-0.238272391521339	0.274136537820452	12	816326	1494343
JekyllIs_1065	-0.780620548715145	-0.949737075274071	-0.253611148074742	-0.0166006106475344	-0.201331835507456	12	816326	1494343
JekyllIs_1056	-0.868417449587747	-0.903772377504235	-0.180997255538315	-0.0792888237146999	-0.111464132623228	12	816326	1494343
JekyllIs_1064	-0.898451238764107	-0.848981512246187	-0.170441369514363	-0.100417925135263	-0.0803144675319376	12	816326	1494343
JekyllIs_1070	-0.789938469291218	-0.719035406844397	0.0221498803485694	-0.492610578809156	0.0548368522844391	12	816326	1494343
MagdalenIs_899	0.908792744740227	-0.666460612029644	-0.0477051932597991	-0.128134552348748	0.142692128717124	12	816326	1494343
MagdalenIs_910	0.789975673768831	-0.492417122165193	-0.153233069959561	0.107128108610328	0.0543901857360376	12	816326	1494343
MagdalenIs_920	0.849032036760799	-0.731173910911824	-0.0634431848857258	-0.0364766466436585	-0.150267903791677	12	816326	1494343
MagdalenIs_902	0.714893337833199	-0.456603840347773	-0.422440579001463	0.00528354627984684	-0.110854030991214	12	816326	1494343
MagdalenIs_922	0.706189400217908	-0.182496163699823	-0.640620821192657	0.13899541244216	-0.0863374649458535	12	816326	1494343
MagdalenIs_907	0.731750535529992	-0.441193569503828	-0.23505493228631	0.123303188557	-0.302115415982765	12	816326	1494343
MagdalenIs_926	0.892077006097404	-0.270937323805229	-0.30237242530616	-0.0386644521521388	-0.0594140402937644	12	816326	1494343
MagdalenIs_906	0.51567850498764	-0.378766377410582	-0.375976724448752	-0.093247496395881	-0.440603864749516	12	816326	1494343
MagdalenIs_928	0.794983526201682	-0.794511049654476	-0.156195318143668	-0.207115926043589	-0.0515856314827314	12	816326	1494343
MagdalenIs_909	0.773552368845259	-0.102344156374574	-0.190498949551838	-0.151111230464391	-0.294018961181703	12	816326	1494343
MagdalenIs_897	0.936305946995975	-0.654275790646579	-0.0108396857280587	-0.0600662025348874	-0.248333816578446	12	816326	1494343
MagdalenIs_900	0.844227492963584	-0.307731397434361	-0.318128310151159	0.0543851298383777	0.165357472669197	12	816326	1494343
MagdalenIs_932	0.683702506665001	-0.448719643484155	-0.204279461845207	0.110299105861575	0.29275996838402	12	816326	1494343
MagdalenIs_925	0.741570669521905	-0.747481127221445	-0.00092221576109297	-0.0925266222539505	-0.114555936818906	12	816326	1494343
MagdalenIs_901	0.868799434401095	-0.703763664845136	-0.0412710459384888	-0.233040848178618	-0.147856397852979	12	816326	1494343
MagdalenIs_903	0.785372938520132	-0.447310281966192	-0.186021168125041	-0.024880183343422	0.192902422988136	12	816326	1494343
MagdalenIs_936	0.759150013872141	-0.339502243549331	-0.371445210332534	0.223409359725007	0.0235014294153948	12	816326	1494343
MagdalenIs_919	0.602803128811912	-0.697227945314473	-0.129021700144553	-0.208822879764926	0.315549997525319	12	816326	1494343
MagdalenIs_908	0.76264244580348	-0.476583508866658	-0.373189696515946	-0.122105060918391	0.0737705494617025	12	816326	1494343
MagdalenIs_898	0.74893365609714	-0.462595157065287	0.119150435956767	-0.336266069718469	0.0452122958661567	12	816326	1494343
MagdalenIs_929	0.922853497811335	-0.741398157072564	0.218424491542779	-0.240844085774673	-0.194107588852295	12	816326	1494343
MagdalenIs_933	0.763352903669055	-0.77890054888292	-0.163355651676231	-0.284031432675651	-0.216010591040893	12	816326	1494343
MagdalenIs_905	0.713007990686449	-0.575659109921629	-0.226150336413525	0.00275394508968474	0.0945877516607474	12	816326	1494343
MagdalenIs_924	0.869657781116206	-0.718698952067969	-0.134511091576121	0.00263227504577856	0.0133382969655131	12	816326	1494343
MagdalenIs_927	0.789830297607344	-0.706393471137381	-0.0430494723613686	-0.136251118780672	-0.00770995413495035	12	816326	1494343
MagdalenIs_921	0.455437989677312	-0.565453604908901	-0.540533741906948	0.0135365859476348	-0.143279954892685	12	816326	1494343
MagdalenIs_1206	0.889386736557331	-0.494081326909754	0.132140958524318	-0.646813612336485	-0.245266983434613	12	816326	1494343
MagdalenIs_890	0.788358842773095	-0.630361489219533	-0.143410311586033	-0.0686027081190378	-0.0794042942223195	12	816326	1494343
MagdalenIs_931	0.732659478921066	-0.641510177440529	-0.0581783855399374	0.0178699126281276	0.147049236552904	12	816326	1494343
MagdalenIs_930	0.802704928941403	-0.220933537706635	-0.461440109628717	0.102988042200318	-0.366299220631406	12	816326	1494343
MagdalenIs_895	0.735587359072319	-0.432862054841713	-0.37667000267559	0.266167841015273	0.240321401125264	12	816326	1494343
MagdalenIs_889	0.782694675152595	-0.75106305530254	-0.166399324506785	-0.189309379698007	0.195911089989431	12	816326	1494343
MagdalenIs_894	0.733413538244131	-0.523040002001558	-0.028057634409111	-0.675419917329945	-0.079950670871003	12	816326	1494343
MagdalenIs_935	1	-0.559441413292498	-0.237242202120114	-0.12469754980888	-0.0702316527246316	12	816326	1494343
MagdalenIs_891	0.778684839730017	-0.703790792942737	0.117182372067782	-0.277216570726339	-0.0713281478423922	12	816326	1494343
MagdalenIs_904	0.634102313544501	-0.42296073926755	0.0769419421846402	-0.586355331697113	-0.415769557383741	12	816326	1494343
MagdalenIs_892	0.636485046948777	-0.715174528533704	-0.046132157072963	-0.167937953476037	0.043769540519474	12	816326	1494343
MagdalenIs_923	0.902708591755976	-0.629940269171482	0.0973384405781699	-0.206987470358806	-0.133025887048871	12	816326	1494343
MagdalenIs_934	0.694653511298644	-0.71813147820739	-0.108820986206984	-0.293157384804316	-0.0497466296052088	12	816326	1494343
MagdalenIs_896	0.839203927159891	-0.505111953469565	-0.248609904592681	0.133514186256847	-0.251540145798385	12	816326	1494343
MagdalenIs_1207	0.654768318796956	-0.399723729095281	-0.562257096591516	0.021980597019011	0.066538136555075	12	816326	1494343
MagdalenIs_893	-0.754467539066614	-0.906042094229676	-0.262998517972146	-0.488156027557568	0.0445607093344742	12	816326	1494343
MinasBasin_941	-0.690561432961503	0.699627498641724	-0.397456692074565	0.176683700588319	-0.039910099019057	12	816326	1494343
MinasBasin_976	-0.615802358918206	0.756234919995458	-0.00868398663071335	-0.375682341373321	-0.246221833467232	12	816326	1494343
MinasBasin_943	-0.766927602885408	0.575769505575012	0.268478543876632	-0.433199308509734	0.419351863482441	12	816326	1494343
MinasBasin_974	-0.856065557583283	0.474126802179654	0.338611183048594	-0.552795548309591	0.0486575508460134	12	816326	1494343
MinasBasin_1209	-0.64434907308992	0.725633289200081	0.157301675483349	-0.147952370848553	0.134059884835478	12	816326	1494343
MinasBasin_953	-0.905631906856626	-0.232230385701929	-0.166733453981792	-0.300688077819635	-0.0414701389113311	12	816326	1494343
MinasBasin_969	-0.739318574583141	0.0995392696312762	0.437284737510765	0.262056516539241	0.083023782493967	12	816326	1494343
MinasBasin_950	-0.729214717345472	0.582956486370981	-0.410466947859347	0.423511064851804	0.0550763444984461	12	816326	1494343
MinasBasin_967	-0.635021452127606	0.55192567728107	-0.158483047816338	-0.15350882078995	-0.102232795445735	12	816326	1494343
MinasBasin_945	-0.433825421192096	0.331363215637685	0.224558347778843	-0.208343445077022	-0.467491989624328	12	816326	1494343
MinasBasin_1211	-0.597349776293106	0.521575295683858	0.917887865837148	-0.689011479582581	0.434502237452999	12	816326	1494343
MinasBasin_978	-0.588076915461301	0.722664002069128	-0.403160274142728	-0.256204454323347	-0.193399750903551	12	816326	1494343
MinasBasin_1210	-0.66673538205504	0.559505055914995	-0.0987965227936531	-0.387558412571006	-0.0521613029429178	12	816326	1494343
MinasBasin_970	-0.777247408785116	0.655874123031874	-0.622759649913976	-0.495240576429761	-0.146196546622468	12	816326	1494343
MinasBasin_959	-0.577000128823676	0.688179778823501	-0.108404131200945	0.128142989764532	-0.0896400276503732	12	816326	1494343
MinasBasin_951	-0.810593420948634	0.575576563727373	-0.407391313620798	0.0827859934725255	-0.147902998633646	12	816326	1494343
MinasBasin_946	-0.67303438258236	0.892846701163363	-0.298050387024109	-0.276739114684575	0.14725188949975	12	816326	1494343
MinasBasin_958	-0.518121939845858	0.135579270014399	0.737376353311737	1	-0.0124809068220774	12	816326	1494343
MinasBasin_965	-0.655808725926089	0.502118037871473	-0.335280463245018	0.661807938133453	0.0238806054380645	12	816326	1494343
MinasBasin_1213	-0.711391378663206	0.457291911727119	-0.379668979569378	-0.316119116894989	-0.355900723243655	12	816326	1494343
MinasBasin_952	-0.627155627778248	0.337971248467668	-0.425285271526473	-0.203146017490641	-0.11884912989946	12	816326	1494343
MinasBasin_982	-0.704805031329609	0.461022445656657	0.129579789793024	0.142410242499219	-0.399402227659954	12	816326	1494343
MinasBasin_983	-0.642617608592308	-0.0381089958254329	0.150932239329283	0.209444330694841	-0.00509902670560858	12	816326	1494343
MinasBasin_1212	-0.642983421826305	-0.0257025877382432	0.275701804262458	-0.49506907709562	-0.539085879836625	12	816326	1494343
MinasBasin_980	-0.693683860467086	0.660086335482589	-0.224067332855614	-0.532590268261652	0.0238238626391203	12	816326	1494343
MinasBasin_975	-0.645131078787005	0.693752365905328	-0.602741276266398	0.0480169636245786	-0.123747902927509	12	816326	1494343
MinasBasin_981	-0.652095461372292	0.474943316270189	-0.347380153123964	0.166188285702269	-0.0497153084866188	12	816326	1494343
MinasBasin_944	-0.687780722674475	0.339783960997262	-0.306660158537002	0.287568087073151	-0.463105945881535	12	816326	1494343
MinasBasin_947	-0.709695143588993	0.633137819380921	-0.188449633497115	-0.286097522800172	-0.0633022322101611	12	816326	1494343
MinasBasin_973	-0.719970345042378	1	-0.85586935993708	-0.152683801422225	-0.204135293418039	12	816326	1494343
MinasBasin_961	-0.668104690444105	0.255632373794325	0.0626193744386596	0.444345007156419	1	12	816326	1494343
MinasBasin_939	-0.690743181805729	0.527483764956149	-0.477053778130082	-0.541706765723962	0.186810182558836	12	816326	1494343
MinasBasin_938	-0.734906175523774	0.761962408733512	-0.396500359937839	-0.565551499635353	-0.512444134126757	12	816326	1494343
MinasBasin_955	-0.69975677188807	0.51142172433395	-0.281617864909084	-0.768120148643709	0.408126258433186	12	816326	1494343
MinasBasin_963	-0.700814304335533	0.787591677585181	-0.382927886585972	-0.579557464513488	-0.07142830887731	12	816326	1494343
MinasBasin_940	-0.592645326969385	0.527793531902	0.303289489597732	0.0556728555874466	0.0157490133335785	12	816326	1494343
MinasBasin_962	-0.677503210877088	0.45504648090653	0.454801679596963	0.881553983270369	-0.369945949049989	12	816326	1494343
MinasBasin_979	-0.413503301382227	0.470763671396743	1	0.687582620259484	-0.286914819146143	12	816326	1494343
MinasBasin_942	-0.730118609589408	0.478606351569419	-0.131997040926244	-1	-0.0924579359768564	12	816326	1494343
MinasBasin_966	-0.758992275717344	0.122894102116182	0.120072968764437	0.373557001708699	-1	12	816326	1494343
MinasBasin_972	-0.751208441057168	0.376213505483463	-0.243491925876695	-0.02097453092441	0.830574318200411	12	816326	1494343
MinasBasin_937	-0.534186994809918	0.598331139977392	-1	0.372287483484774	-0.0867906568299893	12	816326	1494343
Patchogue_994	-0.90547574379486	-1	-0.187025497712669	-0.0933443550574099	0.0579954927373076	12	816326	1494343
Patchogue_1025	-0.888401947178414	-0.832468497500792	-0.116005926649937	-0.200999248625357	-0.217651340670581	12	816326	1494343
Patchogue_1006	-0.762028317697946	-0.722152437844487	-0.13969266848785	-0.13501405943828	-0.163085749364157	12	816326	1494343
Patchogue_1002	-0.876208395696378	-0.822192062968763	-0.138117738828296	0.0613100228617574	0.0946100907024516	12	816326	1494343
Patchogue_1486	-0.761528166761135	-0.804986405986761	-0.214722348650401	0.0354767208174549	0.0266663737361899	12	816326	1494343
Patchogue_1028	-0.81732631311504	-0.912286483474901	-0.128982895602826	-0.0663846586532328	-0.0954470690439294	12	816326	1494343
Patchogue_1488	-0.939527044735525	-0.62085060817437	-0.192588646459742	-0.227726500211075	0.0135948923935727	12	816326	1494343
Patchogue_1001	-0.81975746145701	-0.783985937760448	-0.0587815501665646	0.0797718698218783	0.0468091462930795	12	816326	1494343
Patchogue_993	-0.797317244058337	-0.726431389248114	-0.0831758031796127	-0.0295723969814107	-0.255842273805616	12	816326	1494343
Patchogue_1017	-0.888579144425233	-0.853674247934347	-0.0811587746778019	-0.0262549057522335	-0.0972212276068889	12	816326	1494343
Patchogue_986	-0.948932709568381	-0.914553298588593	-0.111450171416638	-0.0282607420689097	-0.374140290967716	12	816326	1494343
Patchogue_1027	-0.814733134950057	-0.677221207765111	0.0179902637413059	-0.403231387189496	0.0295854690650379	12	816326	1494343
Patchogue_1003	-0.896594987620554	-0.813387466277043	-0.208650116106508	-0.223863410546051	0.00591140510791477	12	816326	1494343
Patchogue_1004	-0.832462664204117	-0.873823710512529	-0.258727345222887	0.00279189083562059	-0.13002172088889	12	816326	1494343
Patchogue_990	-0.957841816088937	-0.871702897651	-0.0103346504285516	-0.205827713195586	-0.403025264822444	12	816326	1494343
Patchogue_985	-0.874116192845698	-0.881312054578924	-0.00275064866824681	-0.00205944408368197	0.113054881314053	12	816326	1494343
Patchogue_1024	-0.906932581652384	-0.813058395079268	-0.163537000622483	-0.0590410730048282	-0.227309963642893	12	816326	1494343
Patchogue_1029	-0.842661182274952	-0.883192047567804	-0.117291020436694	-0.302642976475375	-0.157618037377535	12	816326	1494343
Patchogue_988	-0.939365046510975	-0.731935787319366	-0.18687669873325	-0.157102928471223	-0.438874684571223	12	816326	1494343
Patchogue_1026	-0.877398079049361	-0.881162825309053	-0.0984749971510657	0.0539261563627484	-0.0561076790012908	12	816326	1494343
Patchogue_1022	-0.882364571585554	-0.599679235572751	-0.405362644663213	0.197505674695172	-0.0401619138506504	12	816326	1494343
Patchogue_1019	-0.967932331038799	-0.753331155123935	-0.138841071635893	0.0991983813812445	-0.0789104744427807	12	816326	1494343
Patchogue_991	-0.926229377977766	-0.870427139403824	-0.119881782495319	-0.351779383129556	-0.339828757641356	12	816326	1494343
Patchogue_1010	-0.630334242910175	-0.803717599500627	-0.30357072760097	0.0992186264648889	-0.161471734796032	12	816326	1494343
Patchogue_1007	-0.809801127661981	-0.84619855131896	-0.188119894274638	-0.20817288530787	-0.295697759668119	12	816326	1494343
Patchogue_1013	-0.948211761093449	-0.843456499928472	-0.209461702200828	-0.0224592262316726	-0.262465519727254	12	816326	1494343
Patchogue_987	-0.845873729667384	-0.738166507283411	-0.216059174878798	-0.113632220114739	0.186085425470611	12	816326	1494343
Patchogue_1015	-0.83055089700393	-0.83954063303656	-0.150933570113645	-0.31990427407119	0.110594894768038	12	816326	1494343
Patchogue_1021	-0.737885810078285	-0.851308299564752	-0.151781821933327	0.011671915964218	0.0126378353067333	12	816326	1494343
Patchogue_1008	-0.849053493035617	-0.743969172059382	-0.00109497989687901	-0.0656501890712246	-0.0945588131172563	12	816326	1494343
Patchogue_1016	-0.818810938665455	-0.736257140489234	-0.207166955773606	-0.0763757254391554	-0.284434386176579	12	816326	1494343
Patchogue_1216	-0.792710826130224	-0.611828991524268	-0.579390409459156	0.120516886324127	0.0207757552946313	12	816326	1494343
Patchogue_1014	-0.920382258004739	-0.842022661059199	-0.247156638044042	-0.0256258303976136	-0.244525449788888	12	816326	1494343
Patchogue_995	-0.852465553161993	-0.849968684211086	-0.152346308224534	-0.368727211178034	0.119598927738785	12	816326	1494343
Patchogue_1484	-0.817881307606946	-0.799616037710641	-0.0524698006162209	-0.310745955218706	-0.099545333454798	12	816326	1494343
Patchogue_1214	-0.868354580616033	-0.81092457949054	-0.18278293442031	-0.0267186741728224	0.0451166051417773	12	816326	1494343
Patchogue_1215	-0.845649850168551	-0.667536201200855	-0.0598321131017328	-0.192207893236911	0.0910634595895308	12	816326	1494343
Patchogue_1220	-0.86489429443686	-0.912536643737121	-0.0351873742580643	-0.232116965923262	-0.22358774226736	12	816326	1494343
Patchogue_1219	-0.920960867777168	-0.810191643015099	-0.124371060090593	-0.145115999536323	-0.10257679454373	12	816326	1494343
Patchogue_1218	-0.882609946753646	-0.643170541611275	0.128685378023104	-0.67174482985008	-0.245524172894523	12	816326	1494343
Patchogue_1217	-1	-0.826873521989063	-0.263994751670205	-0.366062484624911	-0.301761119593443	12	816326	1494343
Patchogue_1020	-0.954458911529288	-0.758653921843617	-0.0545651953891297	0.0331198037458058	0.197156867489285	12	816326	1494343
JekyllIs_1035	-0.974113903730214	-0.588256816903658	0.115030109041122	0.0359553968080351	-0.981235775560274	18	1607828	4345655
